Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
0.0;;;AUTO;OFF;OFF;0
1.1;;;AUTO;OFF;OFF;0
2.1;3.776;0.000;AUTO;ON;OFF;0
3.1;4.196;0.000;AUTO;ON;OFF;0
4.1;4.197;0.000;AUTO;ON;OFF;0
5.1;4.198;0.000;AUTO;ON;OFF;0
6.1;4.198;0.000;AUTO;ON;OFF;0
7.1;4.198;0.000;AUTO;ON;OFF;0
8.1;4.200;0.000;AUTO;ON;OFF;0
9.1;4.200;0.000;AUTO;ON;OFF;0
10.1;4.200;0.000;AUTO;OFF;ON;1
11.2;3.720;0.000;MANUAL;OFF;OFF;1
12.2;3.807;0.000;MANUAL;OFF;OFF;1
13.2;3.805;0.000;MANUAL;OFF;OFF;1
14.2;3.804;0.000;MANUAL;OFF;OFF;1
15.2;3.803;0.000;MANUAL;OFF;OFF;1
16.2;3.803;0.000;MANUAL;OFF;OFF;1
17.2;3.803;0.000;MANUAL;OFF;OFF;1
18.2;3.802;0.000;MANUAL;OFF;OFF;1
19.2;3.801;0.000;MANUAL;OFF;OFF;1
20.2;3.801;0.000;MANUAL;OFF;OFF;1
21.2;3.800;0.000;MANUAL;OFF;OFF;1
22.3;3.799;0.000;MANUAL;OFF;OFF;1
23.3;3.799;0.000;MANUAL;OFF;OFF;1
24.3;3.799;0.000;MANUAL;OFF;OFF;1
25.3;3.799;0.000;MANUAL;OFF;OFF;1
26.3;3.798;0.000;MANUAL;OFF;OFF;1
27.3;3.798;0.000;MANUAL;OFF;OFF;1
28.3;3.798;0.000;MANUAL;OFF;OFF;1
29.3;3.798;0.000;MANUAL;OFF;OFF;1
30.3;3.797;0.000;MANUAL;OFF;OFF;1
31.3;3.797;0.000;MANUAL;OFF;OFF;1
32.3;3.797;0.000;MANUAL;OFF;OFF;1
33.3;3.796;0.000;MANUAL;OFF;OFF;1
34.4;3.796;0.000;MANUAL;OFF;OFF;1
35.4;3.796;0.000;MANUAL;OFF;OFF;1
36.4;3.796;0.000;MANUAL;OFF;OFF;1
37.4;3.796;0.000;MANUAL;OFF;OFF;1
38.4;3.795;0.000;MANUAL;OFF;OFF;1
39.4;3.795;0.000;MANUAL;OFF;OFF;1
40.4;3.795;0.000;MANUAL;OFF;OFF;1
41.4;3.794;0.000;MANUAL;OFF;OFF;1
42.5;3.794;0.000;MANUAL;OFF;OFF;1
43.5;3.794;0.000;MANUAL;OFF;OFF;1
44.5;3.794;0.000;MANUAL;OFF;OFF;1
45.5;3.794;0.000;MANUAL;OFF;OFF;1
46.5;3.794;0.000;MANUAL;OFF;OFF;1
47.5;3.794;0.000;MANUAL;OFF;OFF;1
48.5;3.794;0.000;MANUAL;OFF;OFF;1
49.5;3.793;0.000;MANUAL;OFF;OFF;1
50.5;3.793;0.000;MANUAL;OFF;OFF;1
51.6;3.793;0.000;MANUAL;OFF;OFF;1
52.6;3.792;0.000;MANUAL;OFF;OFF;1
53.6;3.792;0.000;MANUAL;OFF;OFF;1
54.6;3.792;0.000;MANUAL;OFF;OFF;1
55.6;3.792;0.000;MANUAL;OFF;OFF;1
56.6;3.792;0.000;MANUAL;OFF;OFF;1
57.6;3.792;0.000;MANUAL;OFF;OFF;1
58.6;3.792;0.000;MANUAL;OFF;OFF;1
59.6;3.792;0.000;MANUAL;OFF;OFF;1
60.7;3.792;0.000;MANUAL;OFF;OFF;1
61.7;3.792;0.000;MANUAL;OFF;OFF;1
62.7;3.791;0.000;MANUAL;OFF;OFF;1
63.7;3.791;0.000;MANUAL;OFF;OFF;1
64.7;3.791;0.000;MANUAL;OFF;OFF;1
65.8;3.792;0.000;MANUAL;OFF;OFF;1
66.8;3.792;0.000;MANUAL;OFF;OFF;1
67.8;3.791;0.000;MANUAL;OFF;OFF;1
68.8;3.791;0.000;MANUAL;OFF;OFF;1
69.8;3.791;0.000;MANUAL;OFF;OFF;1
70.8;3.791;0.000;MANUAL;OFF;OFF;1
71.8;3.791;0.000;MANUAL;OFF;OFF;1
72.8;3.791;0.000;MANUAL;OFF;OFF;1
73.8;3.791;0.000;MANUAL;OFF;OFF;1
74.8;3.791;0.000;MANUAL;OFF;OFF;1
75.9;3.791;0.000;MANUAL;OFF;OFF;1
76.9;3.791;0.000;MANUAL;OFF;OFF;1
77.9;3.791;0.000;MANUAL;OFF;OFF;1
78.9;3.791;0.000;MANUAL;OFF;OFF;1
79.9;3.791;0.000;MANUAL;OFF;OFF;1
80.9;3.790;0.000;MANUAL;OFF;OFF;1
81.9;3.790;0.000;MANUAL;OFF;OFF;1
83.0;3.790;0.000;MANUAL;OFF;OFF;1
84.0;3.789;0.000;MANUAL;OFF;OFF;1
85.0;3.790;0.000;MANUAL;OFF;OFF;1
86.0;3.790;0.000;MANUAL;OFF;OFF;1
87.0;3.789;0.000;MANUAL;OFF;OFF;1
88.0;3.789;0.000;MANUAL;OFF;OFF;1
89.0;3.789;0.000;MANUAL;OFF;OFF;1
90.0;3.789;0.000;MANUAL;OFF;OFF;1
91.0;3.789;0.000;MANUAL;OFF;OFF;1
92.1;3.789;0.000;MANUAL;OFF;OFF;1
93.1;3.789;0.000;MANUAL;OFF;OFF;1
94.1;3.789;0.000;MANUAL;OFF;OFF;1
95.1;3.789;0.000;MANUAL;OFF;OFF;1
96.1;3.789;0.000;MANUAL;OFF;OFF;1
97.1;3.789;0.000;MANUAL;OFF;OFF;1
98.1;3.789;0.000;MANUAL;OFF;OFF;1
99.1;3.789;0.000;MANUAL;OFF;OFF;1
100.2;3.789;0.000;MANUAL;OFF;OFF;1
101.2;3.789;0.000;MANUAL;OFF;OFF;1
102.2;3.789;0.000;MANUAL;OFF;OFF;1
103.2;3.789;0.000;MANUAL;OFF;OFF;1
104.2;3.789;0.000;MANUAL;OFF;OFF;1
105.2;3.788;0.000;MANUAL;OFF;OFF;1
106.2;3.788;0.000;MANUAL;OFF;OFF;1
107.2;3.789;0.000;MANUAL;OFF;OFF;1
108.2;3.789;0.000;MANUAL;OFF;OFF;1
109.2;3.788;0.000;MANUAL;OFF;OFF;1
110.3;3.788;0.000;MANUAL;OFF;OFF;1
111.3;3.788;0.000;MANUAL;OFF;OFF;1
112.3;3.788;0.000;MANUAL;OFF;OFF;1
113.3;3.788;0.000;MANUAL;OFF;OFF;1
114.3;3.788;0.000;MANUAL;OFF;OFF;1
115.3;3.788;0.000;MANUAL;OFF;OFF;1
116.3;3.788;0.000;MANUAL;OFF;OFF;1
117.3;3.788;0.000;MANUAL;OFF;OFF;1
118.3;3.787;0.000;MANUAL;OFF;OFF;1
119.4;3.787;0.000;MANUAL;OFF;OFF;1
120.4;3.787;0.000;MANUAL;OFF;OFF;1
121.4;3.787;0.000;MANUAL;OFF;OFF;1
122.4;3.787;0.000;MANUAL;OFF;OFF;1
123.4;3.788;0.000;MANUAL;OFF;OFF;1
124.4;3.787;0.000;MANUAL;OFF;OFF;1
125.4;3.787;0.000;MANUAL;OFF;OFF;1
126.5;3.787;0.000;MANUAL;OFF;OFF;1
127.5;3.787;0.000;MANUAL;OFF;OFF;1
128.5;3.787;0.000;MANUAL;OFF;OFF;1
129.5;3.787;0.000;MANUAL;OFF;OFF;1
130.5;3.787;0.000;MANUAL;OFF;OFF;1
131.5;3.787;0.000;MANUAL;OFF;OFF;1
132.5;3.787;0.000;MANUAL;OFF;OFF;1
133.5;3.787;0.000;MANUAL;OFF;OFF;1
134.5;3.787;0.000;MANUAL;OFF;OFF;1
135.5;3.787;0.000;MANUAL;OFF;OFF;1
136.6;3.787;0.000;MANUAL;OFF;OFF;1
137.6;3.787;0.000;MANUAL;OFF;OFF;1
138.6;3.787;0.000;AUTO;OFF;ON;1
139.6;3.560;0.000;AUTO;OFF;ON;1
140.6;3.555;0.000;AUTO;OFF;ON;1
141.6;3.550;0.000;AUTO;OFF;ON;1
142.6;3.550;0.000;AUTO;OFF;ON;1
143.6;3.545;0.000;AUTO;OFF;ON;1
144.6;3.541;0.000;AUTO;OFF;ON;1
145.7;3.538;0.000;AUTO;OFF;ON;1
146.7;3.534;0.000;AUTO;OFF;ON;1
147.7;3.531;0.000;AUTO;OFF;ON;1
148.7;3.528;0.000;AUTO;OFF;ON;1
149.7;3.525;0.000;AUTO;OFF;ON;1
150.7;3.525;0.000;AUTO;OFF;ON;1
151.7;3.494;0.000;AUTO;OFF;ON;1
152.7;3.496;0.000;AUTO;OFF;ON;1
153.7;3.441;0.000;AUTO;OFF;ON;1
154.8;3.445;0.000;AUTO;OFF;ON;1
155.8;3.521;0.000;AUTO;OFF;ON;1
156.8;3.520;0.000;AUTO;OFF;ON;1
157.8;3.510;0.000;AUTO;OFF;ON;1
158.8;3.510;0.000;AUTO;OFF;ON;1
159.8;3.508;0.000;AUTO;OFF;ON;1
160.8;3.506;0.137;AUTO;OFF;ON;1
161.8;3.499;0.000;AUTO;OFF;ON;1
162.9;3.442;0.000;AUTO;OFF;ON;1
163.9;3.440;0.000;AUTO;OFF;ON;1
164.9;3.417;0.068;AUTO;OFF;ON;1
165.9;3.408;0.179;AUTO;OFF;ON;1
166.9;3.408;0.179;AUTO;OFF;ON;1
167.9;3.404;0.172;AUTO;OFF;ON;1
168.9;3.401;0.211;AUTO;OFF;ON;1
169.9;3.397;0.236;AUTO;OFF;ON;1
170.9;3.392;0.292;AUTO;OFF;ON;1
172.0;3.430;0.118;AUTO;OFF;ON;1
173.0;3.442;0.102;AUTO;OFF;ON;1
174.0;3.442;0.102;AUTO;OFF;ON;1
175.0;3.440;0.155;AUTO;OFF;ON;1
176.0;3.437;0.118;AUTO;OFF;ON;1
177.0;3.435;0.111;AUTO;OFF;ON;1
178.0;3.433;0.116;AUTO;OFF;ON;1
179.0;3.430;0.108;AUTO;OFF;ON;1
180.1;3.422;0.090;AUTO;OFF;ON;1
181.1;3.387;0.096;AUTO;OFF;ON;1
182.1;3.387;0.096;AUTO;OFF;ON;1
183.1;3.345;0.118;AUTO;OFF;ON;1
184.1;3.345;0.098;AUTO;OFF;ON;1
185.1;3.335;0.093;AUTO;OFF;ON;1
186.1;3.338;0.057;AUTO;OFF;ON;1
187.2;3.375;0.077;AUTO;OFF;ON;1
188.2;3.349;0.000;AUTO;OFF;ON;1
189.2;3.320;0.067;AUTO;OFF;ON;1
190.2;3.320;0.067;AUTO;OFF;ON;1
191.2;3.330;0.068;AUTO;OFF;ON;1
192.2;3.310;0.000;AUTO;OFF;ON;1
193.2;3.319;0.000;AUTO;OFF;ON;1
194.2;3.314;0.117;AUTO;OFF;ON;1
195.2;3.306;0.088;AUTO;OFF;ON;1
196.3;3.305;0.081;AUTO;OFF;ON;1
197.3;3.304;0.000;AUTO;OFF;ON;1
198.3;3.304;0.000;AUTO;OFF;ON;1
199.3;3.295;0.000;AUTO;OFF;ON;1
200.3;3.276;0.076;AUTO;OFF;ON;1
201.3;3.279;0.162;AUTO;OFF;ON;1
202.4;3.276;0.243;AUTO;OFF;ON;1
203.4;3.269;0.205;AUTO;OFF;ON;1
204.4;3.269;0.213;AUTO;OFF;ON;1
205.4;3.255;0.142;AUTO;OFF;ON;1
206.4;3.255;0.142;AUTO;OFF;ON;1
207.4;3.257;0.096;AUTO;OFF;ON;1
208.4;3.248;0.101;AUTO;OFF;ON;1
209.4;3.248;0.093;AUTO;OFF;ON;1
210.5;3.262;0.000;AUTO;OFF;ON;1
211.5;3.313;0.000;AUTO;OFF;ON;1
212.5;3.292;0.087;AUTO;OFF;ON;1
213.5;3.253;0.168;AUTO;OFF;ON;1
214.5;3.253;0.168;AUTO;OFF;ON;1
215.5;3.233;0.156;AUTO;OFF;ON;1
216.5;3.285;0.000;AUTO;OFF;ON;1
217.5;3.279;0.000;AUTO;OFF;ON;1
218.5;3.271;0.000;AUTO;OFF;ON;1
219.6;3.389;0.000;AUTO;OFF;ON;1
220.6;3.553;0.000;AUTO;OFF;ON;1
221.6;3.583;0.000;AUTO;OFF;ON;1
222.6;3.583;0.000;AUTO;OFF;ON;1
223.6;3.492;0.000;AUTO;OFF;ON;1
224.6;3.423;0.000;AUTO;OFF;ON;1
225.7;3.418;0.000;AUTO;OFF;ON;1
226.7;3.417;0.000;AUTO;OFF;ON;1
227.7;3.418;0.304;AUTO;OFF;ON;1
228.7;3.427;0.000;AUTO;OFF;ON;1
229.7;3.427;0.000;AUTO;OFF;ON;1
230.7;3.426;0.206;AUTO;OFF;ON;1
231.7;3.425;0.275;AUTO;OFF;ON;1
232.7;3.426;0.306;AUTO;OFF;ON;1
233.7;3.425;0.213;AUTO;OFF;ON;1
234.7;3.425;0.265;AUTO;OFF;ON;1
235.8;3.424;0.299;AUTO;OFF;ON;1
236.8;3.423;0.275;AUTO;OFF;ON;1
237.8;3.423;0.275;AUTO;OFF;ON;1
238.8;3.423;0.284;AUTO;OFF;ON;1
239.8;3.417;0.236;AUTO;OFF;ON;1
240.8;3.401;0.313;AUTO;OFF;ON;1
241.8;3.416;0.265;AUTO;OFF;ON;1
242.8;3.410;0.274;AUTO;OFF;ON;1
243.8;3.413;0.283;AUTO;OFF;ON;1
244.9;3.416;0.194;AUTO;OFF;ON;1
245.9;3.416;0.194;AUTO;OFF;ON;1
246.9;3.400;0.262;AUTO;OFF;ON;1
247.9;3.423;0.214;AUTO;OFF;ON;1
248.9;3.402;0.234;AUTO;OFF;ON;1
250.0;3.409;0.201;AUTO;OFF;ON;1
251.0;3.416;0.274;AUTO;OFF;ON;1
252.0;3.420;0.250;AUTO;OFF;ON;1
253.0;3.420;0.282;AUTO;OFF;ON;1
254.0;3.420;0.282;AUTO;OFF;ON;1
255.0;3.416;0.259;AUTO;OFF;ON;1
256.0;3.417;0.296;AUTO;OFF;ON;1
257.0;3.403;0.311;AUTO;OFF;ON;1
258.0;3.415;0.269;AUTO;OFF;ON;1
259.1;3.418;0.292;AUTO;OFF;ON;1
260.1;3.416;0.339;AUTO;OFF;ON;1
261.1;3.416;0.282;AUTO;OFF;ON;1
262.1;3.416;0.282;AUTO;OFF;ON;1
263.1;3.406;0.279;AUTO;OFF;ON;1
264.1;3.406;0.251;AUTO;OFF;ON;1
265.1;3.411;0.305;AUTO;OFF;ON;1
266.1;3.400;0.366;AUTO;OFF;ON;1
267.1;3.397;0.269;AUTO;OFF;ON;1
268.1;3.401;0.239;AUTO;OFF;ON;1
269.1;3.404;0.207;AUTO;OFF;ON;1
270.2;3.404;0.207;AUTO;OFF;ON;1
271.2;3.378;0.318;AUTO;OFF;ON;1
272.2;3.332;0.421;AUTO;OFF;ON;1
273.2;3.312;0.440;AUTO;OFF;ON;1
274.2;3.328;0.417;AUTO;OFF;ON;1
275.2;3.327;0.457;AUTO;OFF;ON;1
276.2;3.325;0.475;AUTO;OFF;ON;1
277.2;3.325;0.475;AUTO;OFF;ON;1
278.3;3.319;0.466;AUTO;OFF;ON;1
279.3;3.320;0.443;AUTO;OFF;ON;1
280.3;3.317;0.447;AUTO;OFF;ON;1
281.3;3.312;0.450;AUTO;OFF;ON;1
282.3;3.308;0.476;AUTO;OFF;ON;1
283.3;3.301;0.485;AUTO;OFF;ON;1
284.3;3.309;0.438;AUTO;OFF;ON;1
285.3;3.309;0.438;AUTO;OFF;ON;1
286.3;3.306;0.480;AUTO;OFF;ON;1
287.3;3.307;0.465;AUTO;OFF;ON;1
288.3;3.296;0.489;AUTO;OFF;ON;1
289.4;3.290;0.488;AUTO;OFF;ON;1
290.4;3.302;0.487;AUTO;OFF;ON;1
291.4;3.253;0.480;AUTO;OFF;ON;1
292.4;3.239;0.483;AUTO;OFF;ON;1
293.4;3.239;0.483;AUTO;OFF;ON;1
294.4;3.243;0.512;AUTO;OFF;ON;1
295.4;3.259;0.526;AUTO;OFF;ON;1
296.4;3.259;0.540;AUTO;OFF;ON;1
297.4;3.283;0.514;AUTO;OFF;ON;1
298.4;3.278;0.472;AUTO;OFF;ON;1
299.5;3.279;0.486;AUTO;OFF;ON;1
300.5;3.283;0.429;AUTO;OFF;ON;1
301.5;3.283;0.429;AUTO;OFF;ON;1
302.5;3.266;0.477;AUTO;OFF;ON;1
303.5;3.280;0.479;AUTO;OFF;ON;1
304.5;3.278;0.500;AUTO;OFF;ON;1
305.5;3.279;0.488;AUTO;OFF;ON;1
306.6;3.278;0.490;AUTO;OFF;ON;1
307.6;3.274;0.443;AUTO;OFF;ON;1
308.6;3.271;0.476;AUTO;OFF;ON;1
309.6;3.271;0.476;AUTO;OFF;ON;1
310.6;3.266;0.475;AUTO;OFF;ON;1
311.6;3.266;0.462;AUTO;OFF;ON;1
312.6;3.268;0.469;AUTO;OFF;ON;1
313.6;3.265;0.514;AUTO;OFF;ON;1
314.6;3.251;0.530;AUTO;OFF;ON;1
315.7;3.255;0.540;AUTO;OFF;ON;1
316.7;3.255;0.540;AUTO;OFF;ON;1
317.7;3.250;0.540;AUTO;OFF;ON;1
318.7;3.257;0.531;AUTO;OFF;ON;1
319.7;3.252;0.540;AUTO;OFF;ON;1
320.7;3.253;0.540;AUTO;OFF;ON;1
321.7;3.250;0.540;AUTO;OFF;ON;1
322.7;3.248;0.540;AUTO;OFF;ON;1
323.8;3.246;0.514;AUTO;OFF;ON;1
324.8;3.246;0.514;AUTO;OFF;ON;1
325.8;3.245;0.540;AUTO;OFF;ON;1
326.8;3.243;0.540;AUTO;OFF;ON;1
327.8;3.240;0.540;AUTO;OFF;ON;1
328.8;3.237;0.540;AUTO;OFF;ON;1
329.9;3.236;0.540;AUTO;OFF;ON;1
330.9;3.233;0.540;AUTO;OFF;ON;1
331.9;3.224;0.540;AUTO;OFF;ON;1
332.9;3.224;0.540;AUTO;OFF;ON;1
333.9;3.214;0.540;AUTO;OFF;ON;1
334.9;3.179;0.538;AUTO;OFF;ON;1
335.9;3.179;0.511;AUTO;OFF;ON;1
336.9;3.169;0.531;AUTO;OFF;ON;1
337.9;3.167;0.515;AUTO;OFF;ON;1
339.0;3.165;0.482;AUTO;OFF;ON;1
340.0;3.162;0.520;AUTO;OFF;ON;1
341.0;3.162;0.520;AUTO;OFF;ON;1
342.0;3.159;0.540;AUTO;OFF;ON;1
343.0;3.156;0.540;AUTO;OFF;ON;1
344.0;3.153;0.534;AUTO;OFF;ON;1
345.0;3.151;0.540;AUTO;OFF;ON;1
346.1;3.148;0.540;AUTO;OFF;ON;1
347.1;3.145;0.523;AUTO;OFF;ON;1
348.1;3.142;0.540;AUTO;OFF;ON;1
349.1;3.142;0.540;AUTO;OFF;ON;1
350.1;3.139;0.540;AUTO;OFF;ON;1
351.1;3.136;0.540;AUTO;OFF;ON;1
352.1;3.133;0.540;AUTO;OFF;ON;1
353.1;3.130;0.540;AUTO;OFF;ON;1
354.1;3.127;0.540;AUTO;OFF;ON;1
355.1;3.124;0.540;AUTO;OFF;ON;1
356.2;3.120;0.540;AUTO;OFF;ON;1
357.2;3.120;0.540;AUTO;OFF;ON;1
358.2;3.094;0.540;AUTO;OFF;ON;1
359.2;3.102;0.540;AUTO;OFF;ON;1
360.2;3.099;0.540;AUTO;OFF;ON;1
361.2;3.096;0.521;AUTO;OFF;ON;1
362.2;3.092;0.521;AUTO;OFF;ON;1
363.2;3.089;0.522;AUTO;OFF;ON;1
364.3;3.086;0.540;AUTO;OFF;ON;1
365.3;3.086;0.540;AUTO;OFF;ON;1
366.3;3.083;0.540;AUTO;OFF;ON;1
367.3;3.080;0.536;AUTO;OFF;ON;1
368.3;3.077;0.540;AUTO;OFF;ON;1
369.4;3.073;0.540;AUTO;OFF;ON;1
370.4;3.070;0.540;AUTO;OFF;ON;1
371.4;3.066;0.540;AUTO;OFF;ON;1
372.4;3.063;0.532;AUTO;OFF;ON;1
373.4;3.063;0.532;AUTO;OFF;ON;1
374.4;3.059;0.540;AUTO;OFF;ON;1
375.4;3.055;0.486;AUTO;OFF;ON;1
376.4;3.051;0.540;AUTO;OFF;ON;1
377.5;3.048;0.540;AUTO;OFF;ON;1
378.5;3.044;0.520;AUTO;OFF;ON;1
379.5;3.040;0.509;AUTO;OFF;ON;1
380.5;3.040;0.509;AUTO;OFF;ON;1
381.5;3.037;0.540;AUTO;OFF;ON;1
382.5;3.033;0.523;AUTO;OFF;ON;1
383.5;3.029;0.540;AUTO;OFF;ON;1
384.5;3.025;0.537;AUTO;OFF;ON;1
385.6;3.021;0.540;AUTO;OFF;ON;1
386.6;3.016;0.540;AUTO;OFF;ON;1
387.6;3.013;0.539;AUTO;OFF;ON;1
388.6;3.013;0.539;AUTO;OFF;ON;1
389.6;3.008;0.540;AUTO;OFF;ON;1
390.6;3.004;0.540;AUTO;OFF;ON;1
391.6;3.000;0.540;AUTO;ON;OFF;2
392.6;3.295;0.000;MANUAL;OFF;OFF;2
393.7;3.302;0.000;MANUAL;OFF;OFF;2
394.7;3.309;0.000;MANUAL;OFF;OFF;2
395.7;3.315;0.000;MANUAL;OFF;OFF;2
396.7;3.315;0.000;MANUAL;OFF;OFF;2
397.7;3.321;0.000;MANUAL;OFF;OFF;2
398.7;3.325;0.000;MANUAL;OFF;OFF;2
399.7;3.331;0.000;MANUAL;OFF;OFF;2
400.8;3.335;0.000;MANUAL;OFF;OFF;2
401.8;3.338;0.000;MANUAL;OFF;OFF;2
402.8;3.342;0.000;MANUAL;OFF;OFF;2
403.8;3.346;0.000;MANUAL;OFF;OFF;2
404.8;3.346;0.000;MANUAL;OFF;OFF;2
405.8;3.349;0.000;MANUAL;OFF;OFF;2
406.8;3.352;0.000;MANUAL;OFF;OFF;2
407.8;3.355;0.000;MANUAL;OFF;OFF;2
408.8;3.357;0.000;MANUAL;OFF;OFF;2
409.9;3.361;0.000;MANUAL;OFF;OFF;2
410.9;3.363;0.000;MANUAL;OFF;OFF;2
411.9;3.365;0.000;MANUAL;OFF;OFF;2
412.9;3.365;0.000;MANUAL;OFF;OFF;2
413.9;3.368;0.000;MANUAL;OFF;OFF;2
414.9;3.370;0.000;MANUAL;OFF;OFF;2
415.9;3.372;0.000;MANUAL;OFF;OFF;2
416.9;3.375;0.000;MANUAL;OFF;OFF;2
417.9;3.376;0.000;MANUAL;OFF;OFF;2
418.9;3.378;0.000;MANUAL;OFF;OFF;2
420.0;3.380;0.000;MANUAL;OFF;OFF;2
421.0;3.380;0.000;MANUAL;OFF;OFF;2
422.0;3.382;0.000;MANUAL;OFF;OFF;2
423.0;3.384;0.000;MANUAL;OFF;OFF;2
424.0;3.386;0.000;MANUAL;OFF;OFF;2
425.0;3.387;0.000;MANUAL;OFF;OFF;2
426.1;3.389;0.000;MANUAL;OFF;OFF;2
427.1;3.391;0.000;MANUAL;OFF;OFF;2
428.1;3.392;0.000;MANUAL;OFF;OFF;2
429.1;3.392;0.000;MANUAL;OFF;OFF;2
430.1;3.394;0.000;MANUAL;OFF;OFF;2
431.1;3.396;0.000;MANUAL;OFF;OFF;2
432.1;3.397;0.000;MANUAL;OFF;OFF;2
433.1;3.399;0.000;MANUAL;OFF;OFF;2
434.1;3.400;0.000;MANUAL;OFF;OFF;2
435.2;3.401;0.000;MANUAL;OFF;OFF;2
436.2;3.401;0.000;MANUAL;OFF;OFF;2
437.2;3.402;0.000;MANUAL;OFF;OFF;2
438.2;3.404;0.000;MANUAL;OFF;OFF;2
439.2;3.405;0.000;MANUAL;OFF;OFF;2
440.2;3.406;0.000;MANUAL;OFF;OFF;2
441.2;3.408;0.000;MANUAL;OFF;OFF;2
442.2;3.409;0.000;MANUAL;OFF;OFF;2
443.2;3.410;0.000;MANUAL;OFF;OFF;2
444.3;3.410;0.000;MANUAL;OFF;OFF;2
445.3;3.411;0.000;MANUAL;OFF;OFF;2
446.3;3.412;0.000;MANUAL;OFF;OFF;2
447.3;3.413;0.000;MANUAL;OFF;OFF;2
448.3;3.415;0.000;MANUAL;OFF;OFF;2
449.3;3.415;0.000;MANUAL;OFF;OFF;2
450.3;3.416;0.000;MANUAL;OFF;OFF;2
451.3;3.418;0.000;MANUAL;OFF;OFF;2
452.3;3.418;0.000;MANUAL;OFF;OFF;2
453.4;3.418;0.000;MANUAL;OFF;OFF;2
454.4;3.420;0.000;MANUAL;OFF;OFF;2
455.4;3.420;0.000;MANUAL;OFF;OFF;2
456.4;3.422;0.000;MANUAL;OFF;OFF;2
457.4;3.423;0.000;MANUAL;OFF;OFF;2
458.4;3.423;0.000;MANUAL;OFF;OFF;2
459.4;3.424;0.000;MANUAL;OFF;OFF;2
460.4;3.424;0.000;MANUAL;OFF;OFF;2
461.4;3.425;0.000;MANUAL;OFF;OFF;2
462.5;3.426;0.000;MANUAL;OFF;OFF;2
463.5;3.427;0.000;MANUAL;OFF;OFF;2
464.5;3.428;0.000;MANUAL;OFF;OFF;2
465.5;3.428;0.000;MANUAL;OFF;OFF;2
466.5;3.430;0.000;MANUAL;OFF;OFF;2
467.5;3.430;0.000;MANUAL;OFF;OFF;2
468.5;3.430;0.000;MANUAL;OFF;OFF;2
469.6;3.431;0.000;MANUAL;OFF;OFF;2
470.6;3.432;0.000;MANUAL;OFF;OFF;2
471.6;3.432;0.000;MANUAL;OFF;OFF;2
472.6;3.434;0.000;MANUAL;OFF;OFF;2
473.6;3.434;0.000;MANUAL;OFF;OFF;2
474.6;3.435;0.000;MANUAL;OFF;OFF;2
475.6;3.435;0.000;MANUAL;OFF;OFF;2
476.6;3.435;0.000;MANUAL;OFF;OFF;2
477.6;3.436;0.000;MANUAL;OFF;OFF;2
478.7;3.437;0.000;MANUAL;OFF;OFF;2
479.7;3.438;0.000;MANUAL;OFF;OFF;2
480.7;3.439;0.000;MANUAL;OFF;OFF;2
481.7;3.439;0.000;MANUAL;OFF;OFF;2
482.7;3.440;0.000;MANUAL;OFF;OFF;2
483.7;3.440;0.000;MANUAL;OFF;OFF;2
484.7;3.441;0.000;MANUAL;OFF;OFF;2
485.7;3.441;0.000;MANUAL;OFF;OFF;2
486.8;3.442;0.000;MANUAL;OFF;OFF;2
487.8;3.442;0.000;MANUAL;OFF;OFF;2
488.8;3.443;0.000;MANUAL;OFF;OFF;2
489.8;3.444;0.000;MANUAL;OFF;OFF;2
490.8;3.444;0.000;MANUAL;OFF;OFF;2
491.8;3.444;0.000;MANUAL;OFF;OFF;2
492.8;3.445;0.000;MANUAL;OFF;OFF;2
493.8;3.445;0.000;MANUAL;OFF;OFF;2
494.8;3.446;0.000;MANUAL;OFF;OFF;2
495.9;3.446;0.000;MANUAL;OFF;OFF;2
496.9;3.447;0.000;MANUAL;OFF;OFF;2
497.9;3.448;0.000;MANUAL;OFF;OFF;2
498.9;3.448;0.000;MANUAL;OFF;OFF;2
499.9;3.448;0.000;MANUAL;OFF;OFF;2
500.9;3.448;0.000;MANUAL;OFF;OFF;2
501.9;3.449;0.000;MANUAL;OFF;OFF;2
502.9;3.449;0.000;MANUAL;OFF;OFF;2
504.0;3.450;0.000;MANUAL;OFF;OFF;2
505.0;3.451;0.000;MANUAL;OFF;OFF;2
506.0;3.451;0.000;MANUAL;OFF;OFF;2
507.0;3.452;0.000;MANUAL;OFF;OFF;2
508.0;3.452;0.000;MANUAL;OFF;OFF;2
509.0;3.452;0.000;MANUAL;OFF;OFF;2
510.0;3.453;0.000;MANUAL;OFF;OFF;2
511.0;3.453;0.000;MANUAL;OFF;OFF;2
512.0;3.453;0.000;MANUAL;OFF;OFF;2
513.1;3.454;0.000;MANUAL;OFF;OFF;2
514.1;3.454;0.000;MANUAL;OFF;OFF;2
515.1;3.455;0.000;MANUAL;OFF;OFF;2
516.1;3.455;0.000;MANUAL;OFF;OFF;2
517.1;3.455;0.000;MANUAL;OFF;OFF;2
518.1;3.456;0.000;MANUAL;OFF;OFF;2
519.1;3.456;0.000;MANUAL;OFF;OFF;2
520.1;3.457;0.000;AUTO;ON;OFF;2
521.1;4.051;0.000;AUTO;ON;OFF;2
522.2;4.062;0.000;AUTO;ON;OFF;2
