Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
536.2;3.692;0.000;AUTO;OFF;ON;1
537.2;3.691;0.078;AUTO;OFF;ON;1
538.2;3.691;0.078;AUTO;OFF;ON;1
539.2;3.690;0.082;AUTO;OFF;ON;1
540.2;3.689;0.112;AUTO;OFF;ON;1
541.2;3.687;0.151;AUTO;OFF;ON;1
542.2;3.685;0.189;AUTO;OFF;ON;1
543.2;3.683;0.000;AUTO;OFF;ON;1
544.3;3.682;0.053;AUTO;OFF;ON;1
545.3;3.681;0.064;AUTO;OFF;ON;1
546.3;3.681;0.064;AUTO;OFF;ON;1
547.3;3.679;0.096;AUTO;OFF;ON;1
548.3;3.679;0.105;AUTO;OFF;ON;1
549.3;3.677;0.142;AUTO;OFF;ON;1
550.3;3.675;0.138;AUTO;OFF;ON;1
551.3;3.674;0.100;AUTO;OFF;ON;1
552.3;3.673;0.094;AUTO;OFF;ON;1
553.4;3.673;0.094;AUTO;OFF;ON;1
554.4;3.671;0.144;AUTO;OFF;ON;1
555.4;3.670;0.144;AUTO;OFF;ON;1
556.4;3.668;0.175;AUTO;OFF;ON;1
557.4;3.667;0.168;AUTO;OFF;ON;1
558.4;3.666;0.198;AUTO;OFF;ON;1
559.4;3.664;0.159;AUTO;OFF;ON;1
560.4;3.663;0.180;AUTO;OFF;ON;1
561.4;3.663;0.180;AUTO;OFF;ON;1
562.5;3.662;0.169;AUTO;OFF;ON;1
563.5;3.661;0.182;AUTO;OFF;ON;1
564.5;3.660;0.202;AUTO;OFF;ON;1
565.5;3.658;0.238;AUTO;OFF;ON;1
566.5;3.657;0.219;AUTO;OFF;ON;1
567.5;3.655;0.215;AUTO;OFF;ON;1
568.5;3.654;0.198;AUTO;OFF;ON;1
569.5;3.654;0.198;AUTO;OFF;ON;1
570.5;3.652;0.268;AUTO;OFF;ON;1
571.6;3.651;0.224;AUTO;OFF;ON;1
572.6;3.649;0.224;AUTO;OFF;ON;1
573.6;3.648;0.172;AUTO;OFF;ON;1
574.6;3.647;0.108;AUTO;OFF;ON;1
575.6;3.646;0.136;AUTO;OFF;ON;1
576.6;3.644;0.145;AUTO;OFF;ON;1
577.6;3.644;0.145;AUTO;OFF;ON;1
578.6;3.643;0.153;AUTO;OFF;ON;1
579.6;3.642;0.159;AUTO;OFF;ON;1
580.6;3.640;0.206;AUTO;OFF;ON;1
581.7;3.639;0.250;AUTO;OFF;ON;1
582.7;3.638;0.229;AUTO;OFF;ON;1
583.7;3.637;0.182;AUTO;OFF;ON;1
584.7;3.637;0.182;AUTO;OFF;ON;1
585.7;3.635;0.206;AUTO;OFF;ON;1
586.7;3.634;0.137;AUTO;OFF;ON;1
587.7;3.633;0.195;AUTO;OFF;ON;1
588.7;3.631;0.188;AUTO;OFF;ON;1
589.7;3.630;0.227;AUTO;OFF;ON;1
590.7;3.629;0.242;AUTO;OFF;ON;1
591.7;3.627;0.207;AUTO;OFF;ON;1
592.7;3.627;0.207;AUTO;OFF;ON;1
593.7;3.626;0.169;AUTO;OFF;ON;1
594.8;3.624;0.192;AUTO;OFF;ON;1
595.8;3.624;0.253;AUTO;OFF;ON;1
596.8;3.623;0.136;AUTO;OFF;ON;1
597.8;3.621;0.210;AUTO;OFF;ON;1
598.8;3.619;0.133;AUTO;OFF;ON;1
599.8;3.618;0.153;AUTO;OFF;ON;1
600.8;3.618;0.153;AUTO;OFF;ON;1
601.9;3.617;0.196;AUTO;OFF;ON;1
602.9;3.615;0.182;AUTO;OFF;ON;1
603.9;3.614;0.190;AUTO;OFF;ON;1
604.9;3.613;0.180;AUTO;OFF;ON;1
605.9;3.612;0.146;AUTO;OFF;ON;1
606.9;3.610;0.173;AUTO;OFF;ON;1
607.9;3.608;0.210;AUTO;OFF;ON;1
608.9;3.608;0.210;AUTO;OFF;ON;1
609.9;3.608;0.202;AUTO;OFF;ON;1
611.0;3.606;0.174;AUTO;OFF;ON;1
612.0;3.605;0.121;AUTO;OFF;ON;1
613.0;3.603;0.112;AUTO;OFF;ON;1
614.0;3.601;0.158;AUTO;OFF;ON;1
615.0;3.600;0.174;AUTO;OFF;ON;1
616.0;3.599;0.281;AUTO;OFF;ON;1
617.0;3.599;0.281;AUTO;OFF;ON;1
618.0;3.598;0.178;AUTO;OFF;ON;1
619.0;3.596;0.121;AUTO;OFF;ON;1
620.0;3.595;0.131;AUTO;OFF;ON;1
621.1;3.594;0.110;AUTO;OFF;ON;1
622.1;3.593;0.126;AUTO;OFF;ON;1
623.1;3.590;0.095;AUTO;OFF;ON;1
624.1;3.590;0.095;AUTO;OFF;ON;1
625.1;3.590;0.145;AUTO;OFF;ON;1
626.1;3.588;0.139;AUTO;OFF;ON;1
627.1;3.587;0.193;AUTO;OFF;ON;1
628.1;3.585;0.139;AUTO;OFF;ON;1
629.1;3.584;0.176;AUTO;OFF;ON;1
630.1;3.583;0.158;AUTO;OFF;ON;1
631.1;3.581;0.156;AUTO;OFF;ON;1
632.1;3.581;0.156;AUTO;OFF;ON;1
633.2;3.579;0.186;AUTO;OFF;ON;1
634.2;3.579;0.136;AUTO;OFF;ON;1
635.2;3.577;0.112;AUTO;OFF;ON;1
636.2;3.576;0.115;AUTO;OFF;ON;1
637.2;3.574;0.114;AUTO;OFF;ON;1
638.2;3.573;0.164;AUTO;OFF;ON;1
639.2;3.573;0.164;AUTO;OFF;ON;1
640.2;3.571;0.194;AUTO;OFF;ON;1
641.2;3.569;0.118;AUTO;OFF;ON;1
642.2;3.568;0.106;AUTO;OFF;ON;1
643.2;3.566;0.117;AUTO;OFF;ON;1
644.3;3.565;0.178;AUTO;OFF;ON;1
645.3;3.564;0.152;AUTO;OFF;ON;1
646.3;3.562;0.061;AUTO;OFF;ON;1
647.3;3.562;0.061;AUTO;OFF;ON;1
648.3;3.561;0.142;AUTO;OFF;ON;1
649.3;3.559;0.128;AUTO;OFF;ON;1
650.3;3.558;0.128;AUTO;OFF;ON;1
651.3;3.556;0.142;AUTO;OFF;ON;1
652.4;3.554;0.142;AUTO;OFF;ON;1
653.4;3.554;0.200;AUTO;OFF;ON;1
654.4;3.552;0.165;AUTO;OFF;ON;1
655.4;3.552;0.165;AUTO;OFF;ON;1
656.4;3.550;0.168;AUTO;OFF;ON;1
657.4;3.549;0.182;AUTO;OFF;ON;1
658.4;3.548;0.268;AUTO;OFF;ON;1
659.4;3.546;0.231;AUTO;OFF;ON;1
660.4;3.544;0.164;AUTO;OFF;ON;1
661.5;3.543;0.161;AUTO;OFF;ON;1
662.5;3.541;0.165;AUTO;OFF;ON;1
663.5;3.541;0.165;AUTO;OFF;ON;1
664.5;3.540;0.259;AUTO;OFF;ON;1
665.5;3.538;0.185;AUTO;OFF;ON;1
666.5;3.537;0.137;AUTO;OFF;ON;1
667.6;3.535;0.131;AUTO;OFF;ON;1
668.6;3.534;0.110;AUTO;OFF;ON;1
669.6;3.533;0.190;AUTO;OFF;ON;1
670.6;3.530;0.179;AUTO;OFF;ON;1
671.6;3.530;0.179;AUTO;OFF;ON;1
672.6;3.529;0.094;AUTO;OFF;ON;1
673.6;3.528;0.162;AUTO;OFF;ON;1
674.6;3.526;0.114;AUTO;OFF;ON;1
675.7;3.524;0.133;AUTO;OFF;ON;1
676.7;3.523;0.152;AUTO;OFF;ON;1
677.7;3.521;0.140;AUTO;OFF;ON;1
678.7;3.520;0.121;AUTO;OFF;ON;1
679.7;3.520;0.121;AUTO;OFF;ON;1
680.7;3.519;0.200;AUTO;OFF;ON;1
681.7;3.517;0.168;AUTO;OFF;ON;1
682.7;3.515;0.142;AUTO;OFF;ON;1
683.7;3.514;0.186;AUTO;OFF;ON;1
684.7;3.513;0.181;AUTO;OFF;ON;1
685.8;3.563;0.097;AUTO;OFF;ON;1
686.8;3.572;0.000;AUTO;OFF;ON;1
687.8;3.572;0.000;AUTO;OFF;ON;1
688.8;3.754;0.000;AUTO;OFF;ON;1
689.8;3.684;0.000;AUTO;OFF;ON;1
690.8;3.544;0.138;AUTO;OFF;ON;1
691.8;3.522;0.094;AUTO;OFF;ON;1
692.8;3.518;0.133;AUTO;OFF;ON;1
693.8;3.515;0.142;AUTO;OFF;ON;1
694.9;3.515;0.142;AUTO;OFF;ON;1
695.9;3.513;0.097;AUTO;OFF;ON;1
696.9;3.511;0.102;AUTO;OFF;ON;1
697.9;3.508;0.119;AUTO;OFF;ON;1
698.9;3.506;0.111;AUTO;OFF;ON;1
699.9;3.504;0.123;AUTO;OFF;ON;1
700.9;3.503;0.171;AUTO;OFF;ON;1
701.9;3.500;0.071;AUTO;OFF;ON;1
703.0;3.500;0.071;AUTO;OFF;ON;1
704.0;3.498;0.081;AUTO;OFF;ON;1
705.0;3.497;0.109;AUTO;OFF;ON;1
706.0;3.494;0.113;AUTO;OFF;ON;1
707.0;3.494;0.080;AUTO;OFF;ON;1
708.0;3.491;0.077;AUTO;OFF;ON;1
709.0;3.489;0.090;AUTO;OFF;ON;1
710.0;3.488;0.165;AUTO;OFF;ON;1
711.0;3.488;0.165;AUTO;OFF;ON;1
712.1;3.486;0.219;AUTO;OFF;ON;1
713.1;3.484;0.129;AUTO;OFF;ON;1
714.1;3.483;0.230;AUTO;OFF;ON;1
715.1;3.481;0.137;AUTO;OFF;ON;1
716.1;3.479;0.188;AUTO;OFF;ON;1
717.1;3.478;0.202;AUTO;OFF;ON;1
718.1;3.476;0.145;AUTO;OFF;ON;1
719.1;3.476;0.145;AUTO;OFF;ON;1
720.1;3.475;0.160;AUTO;OFF;ON;1
721.2;3.473;0.159;AUTO;OFF;ON;1
722.2;3.472;0.182;AUTO;OFF;ON;1
723.2;3.470;0.152;AUTO;OFF;ON;1
724.2;3.468;0.276;AUTO;OFF;ON;1
725.2;3.466;0.206;AUTO;OFF;ON;1
726.2;3.464;0.212;AUTO;OFF;ON;1
727.2;3.464;0.212;AUTO;OFF;ON;1
728.2;3.463;0.198;AUTO;OFF;ON;1
729.2;3.461;0.231;AUTO;OFF;ON;1
730.2;3.460;0.196;AUTO;OFF;ON;1
731.3;3.458;0.175;AUTO;OFF;ON;1
732.3;3.457;0.156;AUTO;OFF;ON;1
733.3;3.455;0.114;AUTO;OFF;ON;1
734.3;3.455;0.114;AUTO;OFF;ON;1
735.3;3.453;0.173;AUTO;OFF;ON;1
736.3;3.451;0.142;AUTO;OFF;ON;1
737.3;3.450;0.113;AUTO;OFF;ON;1
738.3;3.448;0.131;AUTO;OFF;ON;1
739.3;3.447;0.124;AUTO;OFF;ON;1
740.4;3.446;0.135;AUTO;OFF;ON;1
741.4;3.444;0.144;AUTO;OFF;ON;1
742.4;3.444;0.144;AUTO;OFF;ON;1
743.4;3.442;0.174;AUTO;OFF;ON;1
744.4;3.441;0.143;AUTO;OFF;ON;1
745.4;3.439;0.126;AUTO;OFF;ON;1
746.4;3.438;0.158;AUTO;OFF;ON;1
747.4;3.436;0.181;AUTO;OFF;ON;1
748.4;3.434;0.168;AUTO;OFF;ON;1
749.4;3.433;0.149;AUTO;OFF;ON;1
750.5;3.433;0.149;AUTO;OFF;ON;1
751.5;3.432;0.149;AUTO;OFF;ON;1
752.5;3.430;0.121;AUTO;OFF;ON;1
753.5;3.428;0.091;AUTO;OFF;ON;1
754.5;3.426;0.178;AUTO;OFF;ON;1
755.5;3.425;0.212;AUTO;OFF;ON;1
756.5;3.424;0.229;AUTO;OFF;ON;1
757.5;3.422;0.188;AUTO;OFF;ON;1
758.6;3.422;0.188;AUTO;OFF;ON;1
759.6;3.421;0.166;AUTO;OFF;ON;1
760.6;3.419;0.164;AUTO;OFF;ON;1
761.6;3.418;0.126;AUTO;OFF;ON;1
762.6;3.416;0.076;AUTO;OFF;ON;1
763.6;3.415;0.140;AUTO;OFF;ON;1
764.6;3.413;0.168;AUTO;OFF;ON;1
765.6;3.413;0.168;AUTO;OFF;ON;1
766.6;3.411;0.160;AUTO;OFF;ON;1
767.7;3.411;0.176;AUTO;OFF;ON;1
768.7;3.409;0.098;AUTO;OFF;ON;1
769.7;3.408;0.145;AUTO;OFF;ON;1
770.7;3.406;0.181;AUTO;OFF;ON;1
771.7;3.404;0.184;AUTO;OFF;ON;1
772.7;3.403;0.098;AUTO;OFF;ON;1
773.7;3.403;0.098;AUTO;OFF;ON;1
774.7;3.401;0.070;AUTO;OFF;ON;1
775.7;3.400;0.128;AUTO;OFF;ON;1
776.7;3.399;0.162;AUTO;OFF;ON;1
777.8;3.398;0.197;AUTO;OFF;ON;1
778.8;3.396;0.197;AUTO;OFF;ON;1
779.8;3.395;0.200;AUTO;OFF;ON;1
780.8;3.393;0.167;AUTO;OFF;ON;1
781.8;3.393;0.167;AUTO;OFF;ON;1
782.8;3.391;0.164;AUTO;OFF;ON;1
783.8;3.390;0.187;AUTO;OFF;ON;1
784.8;3.388;0.214;AUTO;OFF;ON;1
785.8;3.388;0.203;AUTO;OFF;ON;1
786.9;3.386;0.246;AUTO;OFF;ON;1
787.9;3.384;0.126;AUTO;OFF;ON;1
788.9;3.383;0.079;AUTO;OFF;ON;1
789.9;3.383;0.079;AUTO;OFF;ON;1
790.9;3.381;0.051;AUTO;OFF;ON;1
791.9;3.380;0.108;AUTO;OFF;ON;1
792.9;3.379;0.086;AUTO;OFF;ON;1
793.9;3.378;0.165;AUTO;OFF;ON;1
795.0;3.376;0.185;AUTO;OFF;ON;1
796.0;3.374;0.184;AUTO;OFF;ON;1
797.0;3.373;0.147;AUTO;OFF;ON;1
798.0;3.373;0.147;AUTO;OFF;ON;1
799.0;3.372;0.064;AUTO;OFF;ON;1
800.0;3.370;0.076;AUTO;OFF;ON;1
801.0;3.369;0.122;AUTO;OFF;ON;1
802.0;3.368;0.139;AUTO;OFF;ON;1
803.1;3.366;0.051;AUTO;OFF;ON;1
804.1;3.365;0.000;AUTO;OFF;ON;1
805.1;3.365;0.000;AUTO;OFF;ON;1
806.1;3.364;0.000;AUTO;OFF;ON;1
807.1;3.363;0.087;AUTO;OFF;ON;1
808.1;3.361;0.108;AUTO;OFF;ON;1
809.1;3.359;0.126;AUTO;OFF;ON;1
810.1;3.358;0.091;AUTO;OFF;ON;1
811.1;3.357;0.135;AUTO;OFF;ON;1
812.1;3.356;0.171;AUTO;OFF;ON;1
813.2;3.356;0.171;AUTO;OFF;ON;1
814.2;3.354;0.136;AUTO;OFF;ON;1
815.2;3.353;0.155;AUTO;OFF;ON;1
816.2;3.351;0.121;AUTO;OFF;ON;1
817.2;3.350;0.174;AUTO;OFF;ON;1
818.2;3.349;0.114;AUTO;OFF;ON;1
819.2;3.347;0.093;AUTO;OFF;ON;1
820.2;3.346;0.081;AUTO;OFF;ON;1
821.3;3.346;0.081;AUTO;OFF;ON;1
822.3;3.344;0.114;AUTO;OFF;ON;1
823.3;3.343;0.133;AUTO;OFF;ON;1
824.3;3.342;0.160;AUTO;OFF;ON;1
825.3;3.340;0.123;AUTO;OFF;ON;1
826.3;3.339;0.106;AUTO;OFF;ON;1
827.3;3.338;0.188;AUTO;OFF;ON;1
828.3;3.336;0.166;AUTO;OFF;ON;1
829.3;3.336;0.166;AUTO;OFF;ON;1
830.4;3.335;0.168;AUTO;OFF;ON;1
831.4;3.333;0.105;AUTO;OFF;ON;1
832.4;3.333;0.117;AUTO;OFF;ON;1
833.4;3.330;0.149;AUTO;OFF;ON;1
834.4;3.330;0.186;AUTO;OFF;ON;1
835.4;3.328;0.131;AUTO;OFF;ON;1
836.4;3.326;0.119;AUTO;OFF;ON;1
837.4;3.326;0.119;AUTO;OFF;ON;1
838.4;3.325;0.179;AUTO;OFF;ON;1
839.5;3.323;0.138;AUTO;OFF;ON;1
840.5;3.322;0.091;AUTO;OFF;ON;1
841.5;3.320;0.097;AUTO;OFF;ON;1
842.5;3.318;0.116;AUTO;OFF;ON;1
843.5;3.318;0.128;AUTO;OFF;ON;1
844.5;3.318;0.128;AUTO;OFF;ON;1
845.5;3.316;0.153;AUTO;OFF;ON;1
846.5;3.314;0.186;AUTO;OFF;ON;1
847.5;3.313;0.191;AUTO;OFF;ON;1
848.6;3.312;0.206;AUTO;OFF;ON;1
849.6;3.310;0.229;AUTO;OFF;ON;1
850.6;3.309;0.199;AUTO;OFF;ON;1
851.6;3.308;0.162;AUTO;OFF;ON;1
852.6;3.308;0.162;AUTO;OFF;ON;1
853.6;3.306;0.202;AUTO;OFF;ON;1
854.6;3.304;0.132;AUTO;OFF;ON;1
855.7;3.303;0.256;AUTO;OFF;ON;1
856.7;3.301;0.125;AUTO;OFF;ON;1
857.7;3.299;0.181;AUTO;OFF;ON;1
858.7;3.298;0.227;AUTO;OFF;ON;1
859.7;3.297;0.235;AUTO;OFF;ON;1
860.7;3.297;0.235;AUTO;OFF;ON;1
861.7;3.295;0.154;AUTO;OFF;ON;1
862.7;3.293;0.210;AUTO;OFF;ON;1
863.7;3.292;0.278;AUTO;OFF;ON;1
864.8;3.289;0.239;AUTO;OFF;ON;1
865.8;3.289;0.235;AUTO;OFF;ON;1
866.8;3.287;0.247;AUTO;OFF;ON;1
867.8;3.286;0.252;AUTO;OFF;ON;1
868.8;3.286;0.252;AUTO;OFF;ON;1
869.8;3.284;0.233;AUTO;OFF;ON;1
870.8;3.282;0.298;AUTO;OFF;ON;1
871.9;3.281;0.270;AUTO;OFF;ON;1
872.9;3.279;0.210;AUTO;OFF;ON;1
873.9;3.278;0.193;AUTO;OFF;ON;1
874.9;3.276;0.119;AUTO;OFF;ON;1
875.9;3.274;0.199;AUTO;OFF;ON;1
876.9;3.274;0.199;AUTO;OFF;ON;1
877.9;3.273;0.096;AUTO;OFF;ON;1
878.9;3.271;0.094;AUTO;OFF;ON;1
879.9;3.270;0.120;AUTO;OFF;ON;1
880.9;3.268;0.161;AUTO;OFF;ON;1
881.9;3.266;0.114;AUTO;OFF;ON;1
883.0;3.264;0.073;AUTO;OFF;ON;1
884.0;3.264;0.073;AUTO;OFF;ON;1
885.0;3.263;0.131;AUTO;OFF;ON;1
886.0;3.261;0.136;AUTO;OFF;ON;1
887.0;3.259;0.106;AUTO;OFF;ON;1
888.0;3.258;0.191;AUTO;OFF;ON;1
889.0;3.255;0.135;AUTO;OFF;ON;1
890.0;3.254;0.180;AUTO;OFF;ON;1
891.0;3.252;0.125;AUTO;OFF;ON;1
892.0;3.252;0.125;AUTO;OFF;ON;1
893.1;3.250;0.145;AUTO;OFF;ON;1
894.1;3.249;0.121;AUTO;OFF;ON;1
895.1;3.248;0.127;AUTO;OFF;ON;1
896.1;3.244;0.087;AUTO;OFF;ON;1
897.1;3.244;0.161;AUTO;OFF;ON;1
898.1;3.242;0.171;AUTO;OFF;ON;1
899.1;3.239;0.173;AUTO;OFF;ON;1
900.1;3.239;0.173;AUTO;OFF;ON;1
901.1;3.238;0.164;AUTO;OFF;ON;1
902.2;3.235;0.126;AUTO;OFF;ON;1
903.2;3.234;0.105;AUTO;OFF;ON;1
904.2;3.232;0.129;AUTO;OFF;ON;1
905.2;3.230;0.108;AUTO;OFF;ON;1
906.2;3.228;0.126;AUTO;OFF;ON;1
907.2;3.227;0.171;AUTO;OFF;ON;1
908.2;3.227;0.171;AUTO;OFF;ON;1
909.3;3.224;0.103;AUTO;OFF;ON;1
910.3;3.223;0.166;AUTO;OFF;ON;1
911.3;3.221;0.172;AUTO;OFF;ON;1
912.3;3.219;0.190;AUTO;OFF;ON;1
913.3;3.217;0.179;AUTO;OFF;ON;1
914.3;3.214;0.151;AUTO;OFF;ON;1
915.3;3.213;0.163;AUTO;OFF;ON;1
916.3;3.213;0.163;AUTO;OFF;ON;1
917.3;3.211;0.179;AUTO;OFF;ON;1
918.4;3.209;0.135;AUTO;OFF;ON;1
919.4;3.206;0.267;AUTO;OFF;ON;1
920.4;3.204;0.130;AUTO;OFF;ON;1
921.4;3.203;0.111;AUTO;OFF;ON;1
922.4;3.201;0.165;AUTO;OFF;ON;1
923.4;3.201;0.165;AUTO;OFF;ON;1
924.4;3.198;0.155;AUTO;OFF;ON;1
925.4;3.197;0.186;AUTO;OFF;ON;1
926.4;3.195;0.190;AUTO;OFF;ON;1
927.4;3.192;0.131;AUTO;OFF;ON;1
928.4;3.190;0.107;AUTO;OFF;ON;1
929.4;3.188;0.131;AUTO;OFF;ON;1
930.5;3.186;0.208;AUTO;OFF;ON;1
931.5;3.186;0.208;AUTO;OFF;ON;1
932.5;3.184;0.181;AUTO;OFF;ON;1
933.5;3.182;0.182;AUTO;OFF;ON;1
934.5;3.179;0.230;AUTO;OFF;ON;1
935.5;3.178;0.210;AUTO;OFF;ON;1
936.5;3.176;0.158;AUTO;OFF;ON;1
937.5;3.173;0.149;AUTO;OFF;ON;1
938.5;3.170;0.145;AUTO;OFF;ON;1
939.5;3.170;0.145;AUTO;OFF;ON;1
940.6;3.168;0.211;AUTO;OFF;ON;1
941.6;3.166;0.170;AUTO;OFF;ON;1
942.6;3.164;0.185;AUTO;OFF;ON;1
943.6;3.162;0.238;AUTO;OFF;ON;1
944.6;3.159;0.230;AUTO;OFF;ON;1
945.6;3.157;0.213;AUTO;OFF;ON;1
946.7;3.154;0.233;AUTO;OFF;ON;1
947.7;3.154;0.233;AUTO;OFF;ON;1
948.7;3.153;0.192;AUTO;OFF;ON;1
949.7;3.149;0.174;AUTO;OFF;ON;1
950.7;3.148;0.137;AUTO;OFF;ON;1
951.7;3.145;0.156;AUTO;OFF;ON;1
952.7;3.143;0.230;AUTO;OFF;ON;1
953.7;3.140;0.173;AUTO;OFF;ON;1
954.7;3.138;0.182;AUTO;OFF;ON;1
955.7;3.138;0.182;AUTO;OFF;ON;1
956.8;3.135;0.235;AUTO;OFF;ON;1
957.8;3.133;0.218;AUTO;OFF;ON;1
958.8;3.130;0.256;AUTO;OFF;ON;1
959.8;3.128;0.171;AUTO;OFF;ON;1
960.8;3.125;0.232;AUTO;OFF;ON;1
961.8;3.123;0.150;AUTO;OFF;ON;1
962.8;3.123;0.150;AUTO;OFF;ON;1
963.8;3.121;0.215;AUTO;OFF;ON;1
964.8;3.118;0.243;AUTO;OFF;ON;1
965.8;3.115;0.167;AUTO;OFF;ON;1
966.9;3.112;0.168;AUTO;OFF;ON;1
967.9;3.109;0.151;AUTO;OFF;ON;1
968.9;3.107;0.165;AUTO;OFF;ON;1
969.9;3.104;0.136;AUTO;OFF;ON;1
970.9;3.104;0.136;AUTO;OFF;ON;1
971.9;3.102;0.172;AUTO;OFF;ON;1
972.9;3.099;0.199;AUTO;OFF;ON;1
973.9;3.096;0.159;AUTO;OFF;ON;1
974.9;3.093;0.160;AUTO;OFF;ON;1
975.9;3.091;0.202;AUTO;OFF;ON;1
977.0;3.088;0.131;AUTO;OFF;ON;1
978.0;3.085;0.128;AUTO;OFF;ON;1
979.0;3.085;0.128;AUTO;OFF;ON;1
980.0;3.081;0.161;AUTO;OFF;ON;1
981.0;3.079;0.229;AUTO;OFF;ON;1
982.0;3.075;0.213;AUTO;OFF;ON;1
983.0;3.073;0.243;AUTO;OFF;ON;1
984.0;3.070;0.242;AUTO;OFF;ON;1
985.0;3.066;0.183;AUTO;OFF;ON;1
986.1;3.066;0.183;AUTO;OFF;ON;1
987.1;3.064;0.164;AUTO;OFF;ON;1
988.1;3.061;0.262;AUTO;OFF;ON;1
989.1;3.058;0.244;AUTO;OFF;ON;1
990.1;3.054;0.232;AUTO;OFF;ON;1
991.1;3.051;0.205;AUTO;OFF;ON;1
992.1;3.048;0.192;AUTO;OFF;ON;1
993.1;3.045;0.215;AUTO;OFF;ON;1
994.1;3.045;0.215;AUTO;OFF;ON;1
995.2;3.043;0.179;AUTO;OFF;ON;1
996.2;3.039;0.133;AUTO;OFF;ON;1
997.2;3.034;0.162;AUTO;OFF;ON;1
998.2;3.032;0.142;AUTO;OFF;ON;1
999.2;3.028;0.156;AUTO;OFF;ON;1
1000.2;3.025;0.175;AUTO;OFF;ON;1
1001.2;3.021;0.188;AUTO;OFF;ON;1
1002.2;3.021;0.188;AUTO;OFF;ON;1
1003.2;3.018;0.153;AUTO;OFF;ON;1
1004.2;3.015;0.157;AUTO;OFF;ON;1
1005.3;3.011;0.216;AUTO;OFF;ON;1
1006.3;3.007;0.274;AUTO;OFF;ON;1
1007.3;3.003;0.282;AUTO;OFF;ON;1
1008.3;2.999;0.197;AUTO;ON;OFF;1
