Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
541.9;3.564;0.000;AUTO;OFF;ON;0
542.9;3.564;0.000;AUTO;OFF;ON;0
543.9;3.563;0.000;AUTO;OFF;ON;0
544.9;3.562;0.000;AUTO;OFF;ON;0
545.9;3.562;0.000;AUTO;OFF;ON;0
547.0;3.562;0.056;AUTO;OFF;ON;0
548.0;3.561;0.051;AUTO;OFF;ON;0
549.0;3.561;0.058;AUTO;OFF;ON;0
550.0;3.561;0.072;AUTO;OFF;ON;0
551.0;3.560;0.000;AUTO;OFF;ON;0
552.0;3.560;0.126;AUTO;OFF;ON;0
553.0;3.559;0.000;AUTO;OFF;ON;0
554.0;3.559;0.000;AUTO;OFF;ON;0
555.1;3.559;0.075;AUTO;OFF;ON;0
556.1;3.559;0.058;AUTO;OFF;ON;0
557.1;3.558;0.062;AUTO;OFF;ON;0
558.1;3.557;0.083;AUTO;OFF;ON;0
559.1;3.557;0.113;AUTO;OFF;ON;0
560.2;3.557;0.080;AUTO;OFF;ON;0
561.2;3.557;0.120;AUTO;OFF;ON;0
562.2;3.557;0.120;AUTO;OFF;ON;0
563.2;3.556;0.072;AUTO;OFF;ON;0
564.2;3.556;0.000;AUTO;OFF;ON;0
565.2;3.555;0.071;AUTO;OFF;ON;0
566.2;3.555;0.149;AUTO;OFF;ON;0
567.2;3.554;0.187;AUTO;OFF;ON;0
568.2;3.554;0.126;AUTO;OFF;ON;0
569.3;3.554;0.083;AUTO;OFF;ON;0
570.3;3.554;0.083;AUTO;OFF;ON;0
571.3;3.553;0.061;AUTO;OFF;ON;0
572.3;3.553;0.000;AUTO;OFF;ON;0
573.3;3.552;0.000;AUTO;OFF;ON;0
574.3;3.552;0.000;AUTO;OFF;ON;0
575.4;3.551;0.000;AUTO;OFF;ON;0
576.4;3.551;0.060;AUTO;OFF;ON;0
577.4;3.551;0.000;AUTO;OFF;ON;0
578.4;3.551;0.000;AUTO;OFF;ON;0
579.4;3.550;0.000;AUTO;OFF;ON;0
580.4;3.550;0.000;AUTO;OFF;ON;0
581.4;3.549;0.000;AUTO;OFF;ON;0
582.5;3.548;0.000;AUTO;OFF;ON;0
583.5;3.548;0.000;AUTO;OFF;ON;0
584.5;3.548;0.000;AUTO;OFF;ON;0
585.5;3.547;0.000;AUTO;OFF;ON;0
586.5;3.547;0.000;AUTO;OFF;ON;0
587.5;3.547;0.000;AUTO;OFF;ON;0
588.5;3.547;0.000;AUTO;OFF;ON;0
589.5;3.547;0.000;AUTO;OFF;ON;0
590.5;3.545;0.000;AUTO;OFF;ON;0
591.6;3.545;0.000;AUTO;OFF;ON;0
592.6;3.545;0.000;AUTO;OFF;ON;0
593.6;3.545;0.058;AUTO;OFF;ON;0
594.6;3.545;0.058;AUTO;OFF;ON;0
595.6;3.544;0.000;AUTO;OFF;ON;0
596.6;3.543;0.000;AUTO;OFF;ON;0
597.6;3.543;0.000;AUTO;OFF;ON;0
598.6;3.543;0.000;AUTO;OFF;ON;0
599.7;3.542;0.054;AUTO;OFF;ON;0
600.7;3.542;0.000;AUTO;OFF;ON;0
601.7;3.542;0.000;AUTO;OFF;ON;0
602.7;3.542;0.000;AUTO;OFF;ON;0
603.7;3.541;0.000;AUTO;OFF;ON;0
604.7;3.540;0.000;AUTO;OFF;ON;0
605.7;3.540;0.000;AUTO;OFF;ON;0
606.7;3.540;0.086;AUTO;OFF;ON;0
607.8;3.539;0.070;AUTO;OFF;ON;0
608.8;3.539;0.000;AUTO;OFF;ON;0
609.8;3.538;0.000;AUTO;OFF;ON;0
610.8;3.538;0.000;AUTO;OFF;ON;0
611.8;3.538;0.066;AUTO;OFF;ON;0
612.8;3.538;0.082;AUTO;OFF;ON;0
613.8;3.537;0.067;AUTO;OFF;ON;0
614.9;3.536;0.000;AUTO;OFF;ON;0
615.9;3.536;0.106;AUTO;OFF;ON;0
616.9;3.536;0.145;AUTO;OFF;ON;0
617.9;3.536;0.145;AUTO;OFF;ON;0
618.9;3.535;0.165;AUTO;OFF;ON;0
619.9;3.535;0.145;AUTO;OFF;ON;0
620.9;3.534;0.143;AUTO;OFF;ON;0
622.0;3.534;0.000;AUTO;OFF;ON;0
623.0;3.533;0.073;AUTO;OFF;ON;0
624.0;3.533;0.157;AUTO;OFF;ON;0
625.0;3.533;0.000;AUTO;OFF;ON;0
626.0;3.533;0.000;AUTO;OFF;ON;0
627.0;3.532;0.088;AUTO;OFF;ON;0
628.0;3.531;0.111;AUTO;OFF;ON;0
629.0;3.531;0.000;AUTO;OFF;ON;0
630.0;3.531;0.000;AUTO;OFF;ON;0
631.1;3.530;0.000;AUTO;OFF;ON;0
632.1;3.530;0.000;AUTO;OFF;ON;0
633.1;3.529;0.000;AUTO;OFF;ON;0
634.1;3.529;0.000;AUTO;OFF;ON;0
635.1;3.529;0.000;AUTO;OFF;ON;0
636.1;3.529;0.000;AUTO;OFF;ON;0
637.2;3.528;0.000;AUTO;OFF;ON;0
638.2;3.528;0.000;AUTO;OFF;ON;0
639.2;3.528;0.077;AUTO;OFF;ON;0
640.2;3.527;0.092;AUTO;OFF;ON;0
641.2;3.526;0.000;AUTO;OFF;ON;0
642.2;3.526;0.000;AUTO;OFF;ON;0
643.2;3.526;0.060;AUTO;OFF;ON;0
644.2;3.525;0.060;AUTO;OFF;ON;0
645.3;3.525;0.000;AUTO;OFF;ON;0
646.3;3.524;0.000;AUTO;OFF;ON;0
647.3;3.524;0.054;AUTO;OFF;ON;0
648.3;3.524;0.000;AUTO;OFF;ON;0
649.3;3.523;0.000;AUTO;OFF;ON;0
650.3;3.523;0.000;AUTO;OFF;ON;0
651.3;3.522;0.000;AUTO;OFF;ON;0
652.3;3.522;0.000;AUTO;OFF;ON;0
653.4;3.522;0.000;AUTO;OFF;ON;0
654.4;3.522;0.000;AUTO;OFF;ON;0
655.4;3.521;0.065;AUTO;OFF;ON;0
656.4;3.521;0.000;AUTO;OFF;ON;0
657.4;3.520;0.000;AUTO;OFF;ON;0
658.4;3.520;0.000;AUTO;OFF;ON;0
659.4;3.520;0.000;AUTO;OFF;ON;0
660.4;3.519;0.000;AUTO;OFF;ON;0
661.5;3.519;0.102;AUTO;OFF;ON;0
662.5;3.519;0.000;AUTO;OFF;ON;0
663.5;3.518;0.000;AUTO;OFF;ON;0
664.5;3.517;0.000;AUTO;OFF;ON;0
665.5;3.517;0.066;AUTO;OFF;ON;0
666.5;3.517;0.066;AUTO;OFF;ON;0
667.5;3.517;0.059;AUTO;OFF;ON;0
668.5;3.516;0.054;AUTO;OFF;ON;0
669.6;3.515;0.058;AUTO;OFF;ON;0
670.6;3.515;0.061;AUTO;OFF;ON;0
671.6;3.515;0.000;AUTO;OFF;ON;0
672.6;3.514;0.071;AUTO;OFF;ON;0
673.6;3.514;0.000;AUTO;OFF;ON;0
674.6;3.514;0.000;AUTO;OFF;ON;0
675.7;3.514;0.000;AUTO;OFF;ON;0
676.7;3.513;0.000;AUTO;OFF;ON;0
677.7;3.512;0.000;AUTO;OFF;ON;0
678.7;3.512;0.000;AUTO;OFF;ON;0
679.7;3.512;0.000;AUTO;OFF;ON;0
680.7;3.511;0.057;AUTO;OFF;ON;0
681.7;3.511;0.000;AUTO;OFF;ON;0
682.7;3.511;0.000;AUTO;OFF;ON;0
683.8;3.510;0.054;AUTO;OFF;ON;0
684.8;3.510;0.000;AUTO;OFF;ON;0
685.8;3.509;0.000;AUTO;OFF;ON;0
686.8;3.508;0.000;AUTO;OFF;ON;0
687.8;3.508;0.000;AUTO;OFF;ON;0
688.8;3.508;0.000;AUTO;OFF;ON;0
689.8;3.508;0.000;AUTO;OFF;ON;0
690.8;3.508;0.000;AUTO;OFF;ON;0
691.8;3.507;0.000;AUTO;OFF;ON;0
692.9;3.507;0.000;AUTO;OFF;ON;0
693.9;3.507;0.000;AUTO;OFF;ON;0
694.9;3.505;0.000;AUTO;OFF;ON;0
695.9;3.505;0.000;AUTO;OFF;ON;0
696.9;3.505;0.051;AUTO;OFF;ON;0
697.9;3.505;0.051;AUTO;OFF;ON;0
698.9;3.505;0.067;AUTO;OFF;ON;0
700.0;3.504;0.130;AUTO;OFF;ON;0
701.0;3.503;0.067;AUTO;OFF;ON;0
702.0;3.503;0.000;AUTO;OFF;ON;0
703.0;3.503;0.000;AUTO;OFF;ON;0
704.0;3.502;0.000;AUTO;OFF;ON;0
705.0;3.502;0.051;AUTO;OFF;ON;0
706.0;3.502;0.051;AUTO;OFF;ON;0
707.0;3.501;0.000;AUTO;OFF;ON;0
708.1;3.501;0.000;AUTO;OFF;ON;0
709.1;3.500;0.000;AUTO;OFF;ON;0
710.1;3.500;0.000;AUTO;OFF;ON;0
711.1;3.500;0.000;AUTO;OFF;ON;0
712.1;3.499;0.000;AUTO;OFF;ON;0
713.1;3.499;0.000;AUTO;OFF;ON;0
714.1;3.499;0.000;AUTO;OFF;ON;0
715.1;3.498;0.000;AUTO;OFF;ON;0
716.2;3.498;0.000;AUTO;OFF;ON;0
717.2;3.497;0.000;AUTO;OFF;ON;0
718.2;3.497;0.000;AUTO;OFF;ON;0
719.2;3.496;0.000;AUTO;OFF;ON;0
720.2;3.496;0.000;AUTO;OFF;ON;0
721.2;3.496;0.000;AUTO;OFF;ON;0
722.2;3.496;0.000;AUTO;OFF;ON;0
723.2;3.495;0.000;AUTO;OFF;ON;0
724.3;3.495;0.000;AUTO;OFF;ON;0
725.3;3.494;0.000;AUTO;OFF;ON;0
726.3;3.494;0.000;AUTO;OFF;ON;0
727.3;3.493;0.000;AUTO;OFF;ON;0
728.3;3.493;0.000;AUTO;OFF;ON;0
729.3;3.492;0.051;AUTO;OFF;ON;0
730.3;3.492;0.051;AUTO;OFF;ON;0
731.4;3.492;0.000;AUTO;OFF;ON;0
732.4;3.491;0.097;AUTO;OFF;ON;0
733.4;3.491;0.000;AUTO;OFF;ON;0
734.4;3.491;0.000;AUTO;OFF;ON;0
735.4;3.490;0.000;AUTO;OFF;ON;0
736.4;3.489;0.000;AUTO;OFF;ON;0
737.5;3.489;0.000;AUTO;OFF;ON;0
738.5;3.489;0.000;AUTO;OFF;ON;0
739.5;3.488;0.000;AUTO;OFF;ON;0
740.5;3.488;0.000;AUTO;OFF;ON;0
741.5;3.488;0.000;AUTO;OFF;ON;0
742.5;3.487;0.000;AUTO;OFF;ON;0
743.5;3.487;0.000;AUTO;OFF;ON;0
744.5;3.486;0.000;AUTO;OFF;ON;0
745.5;3.486;0.000;AUTO;OFF;ON;0
746.6;3.486;0.000;AUTO;OFF;ON;0
747.6;3.486;0.000;AUTO;OFF;ON;0
748.6;3.485;0.000;AUTO;OFF;ON;0
749.6;3.484;0.000;AUTO;OFF;ON;0
750.6;3.484;0.000;AUTO;OFF;ON;0
751.6;3.484;0.000;AUTO;OFF;ON;0
752.6;3.483;0.000;AUTO;OFF;ON;0
753.7;3.483;0.000;AUTO;OFF;ON;0
754.7;3.483;0.000;AUTO;OFF;ON;0
755.7;3.482;0.058;AUTO;OFF;ON;0
756.7;3.482;0.000;AUTO;OFF;ON;0
757.7;3.481;0.000;AUTO;OFF;ON;0
758.7;3.481;0.000;AUTO;OFF;ON;0
759.8;3.481;0.082;AUTO;OFF;ON;0
760.8;3.480;0.000;AUTO;OFF;ON;0
761.8;3.480;0.000;AUTO;OFF;ON;0
762.8;3.480;0.000;AUTO;OFF;ON;0
763.8;3.479;0.000;AUTO;OFF;ON;0
764.8;3.479;0.000;AUTO;OFF;ON;0
765.8;3.478;0.000;AUTO;OFF;ON;0
766.9;3.478;0.000;AUTO;OFF;ON;0
767.9;3.477;0.061;AUTO;OFF;ON;0
768.9;3.477;0.000;AUTO;OFF;ON;0
769.9;3.477;0.000;AUTO;OFF;ON;0
770.9;3.477;0.000;AUTO;OFF;ON;0
771.9;3.476;0.000;AUTO;OFF;ON;0
772.9;3.475;0.000;AUTO;OFF;ON;0
773.9;3.475;0.000;AUTO;OFF;ON;0
774.9;3.475;0.061;AUTO;OFF;ON;0
776.0;3.474;0.000;AUTO;OFF;ON;0
777.0;3.474;0.057;AUTO;OFF;ON;0
778.0;3.474;0.057;AUTO;OFF;ON;0
779.0;3.473;0.000;AUTO;OFF;ON;0
780.0;3.473;0.000;AUTO;OFF;ON;0
781.0;3.472;0.000;AUTO;OFF;ON;0
782.0;3.472;0.075;AUTO;OFF;ON;0
783.1;3.471;0.000;AUTO;OFF;ON;0
784.1;3.471;0.000;AUTO;OFF;ON;0
785.1;3.470;0.000;AUTO;OFF;ON;0
786.1;3.470;0.064;AUTO;OFF;ON;0
787.1;3.470;0.064;AUTO;OFF;ON;0
788.2;3.470;0.096;AUTO;OFF;ON;0
789.2;3.469;0.000;AUTO;OFF;ON;0
790.2;3.468;0.074;AUTO;OFF;ON;0
791.2;3.468;0.000;AUTO;OFF;ON;0
792.2;3.468;0.052;AUTO;OFF;ON;0
793.2;3.467;0.000;AUTO;OFF;ON;0
794.2;3.467;0.000;AUTO;OFF;ON;0
795.2;3.467;0.000;AUTO;OFF;ON;0
796.3;3.467;0.000;AUTO;OFF;ON;0
797.3;3.466;0.000;AUTO;OFF;ON;0
798.3;3.465;0.000;AUTO;OFF;ON;0
799.3;3.465;0.000;AUTO;OFF;ON;0
800.3;3.465;0.000;AUTO;OFF;ON;0
801.3;3.465;0.000;AUTO;OFF;ON;0
802.3;3.465;0.000;AUTO;OFF;ON;0
803.3;3.463;0.000;AUTO;OFF;ON;0
804.4;3.463;0.000;AUTO;OFF;ON;0
805.4;3.463;0.000;AUTO;OFF;ON;0
806.4;3.462;0.000;AUTO;OFF;ON;0
807.4;3.461;0.000;AUTO;OFF;ON;0
808.4;3.461;0.000;AUTO;OFF;ON;0
809.4;3.461;0.000;AUTO;OFF;ON;0
810.4;3.461;0.000;AUTO;OFF;ON;0
811.4;3.460;0.000;AUTO;OFF;ON;0
812.4;3.460;0.000;AUTO;OFF;ON;0
813.5;3.460;0.000;AUTO;OFF;ON;0
814.5;3.459;0.000;AUTO;OFF;ON;0
815.5;3.458;0.000;AUTO;OFF;ON;0
816.5;3.458;0.000;AUTO;OFF;ON;0
817.5;3.457;0.000;AUTO;OFF;ON;0
818.5;3.457;0.000;AUTO;OFF;ON;0
819.6;3.457;0.000;AUTO;OFF;ON;0
820.6;3.457;0.000;AUTO;OFF;ON;0
821.6;3.456;0.000;AUTO;OFF;ON;0
822.6;3.456;0.000;AUTO;OFF;ON;0
823.6;3.455;0.000;AUTO;OFF;ON;0
824.6;3.455;0.000;AUTO;OFF;ON;0
825.6;3.455;0.000;AUTO;OFF;ON;0
826.6;3.455;0.000;AUTO;OFF;ON;0
827.7;3.454;0.000;AUTO;OFF;ON;0
828.7;3.454;0.000;AUTO;OFF;ON;0
829.7;3.453;0.000;AUTO;OFF;ON;0
830.7;3.453;0.000;AUTO;OFF;ON;0
831.7;3.452;0.000;AUTO;OFF;ON;0
832.7;3.451;0.060;AUTO;OFF;ON;0
833.7;3.451;0.089;AUTO;OFF;ON;0
834.7;3.451;0.089;AUTO;OFF;ON;0
835.8;3.451;0.000;AUTO;OFF;ON;0
836.8;3.450;0.000;AUTO;OFF;ON;0
837.8;3.450;0.000;AUTO;OFF;ON;0
838.8;3.449;0.000;AUTO;OFF;ON;0
839.8;3.449;0.000;AUTO;OFF;ON;0
840.8;3.448;0.000;AUTO;OFF;ON;0
841.8;3.448;0.064;AUTO;OFF;ON;0
842.8;3.448;0.064;AUTO;OFF;ON;0
843.9;3.448;0.000;AUTO;OFF;ON;0
844.9;3.447;0.000;AUTO;OFF;ON;0
845.9;3.446;0.000;AUTO;OFF;ON;0
846.9;3.446;0.067;AUTO;OFF;ON;0
847.9;3.446;0.122;AUTO;OFF;ON;0
848.9;3.445;0.000;AUTO;OFF;ON;0
850.0;3.444;0.071;AUTO;OFF;ON;0
851.0;3.444;0.071;AUTO;OFF;ON;0
852.0;3.444;0.113;AUTO;OFF;ON;0
853.0;3.444;0.053;AUTO;OFF;ON;0
854.0;3.443;0.000;AUTO;OFF;ON;0
855.0;3.442;0.000;AUTO;OFF;ON;0
856.0;3.442;0.000;AUTO;OFF;ON;0
857.0;3.442;0.000;AUTO;OFF;ON;0
858.1;3.441;0.000;AUTO;OFF;ON;0
859.1;3.441;0.000;AUTO;OFF;ON;0
860.1;3.441;0.053;AUTO;OFF;ON;0
861.1;3.441;0.000;AUTO;OFF;ON;0
862.1;3.440;0.000;AUTO;OFF;ON;0
863.1;3.439;0.000;AUTO;OFF;ON;0
864.1;3.439;0.051;AUTO;OFF;ON;0
865.1;3.438;0.055;AUTO;OFF;ON;0
866.1;3.438;0.055;AUTO;OFF;ON;0
867.2;3.438;0.000;AUTO;OFF;ON;0
868.2;3.437;0.000;AUTO;OFF;ON;0
869.2;3.437;0.056;AUTO;OFF;ON;0
870.2;3.437;0.000;AUTO;OFF;ON;0
871.2;3.436;0.000;AUTO;OFF;ON;0
872.3;3.436;0.000;AUTO;OFF;ON;0
873.3;3.435;0.051;AUTO;OFF;ON;0
874.3;3.435;0.000;AUTO;OFF;ON;0
875.3;3.435;0.000;AUTO;OFF;ON;0
876.3;3.434;0.000;AUTO;OFF;ON;0
877.3;3.434;0.000;AUTO;OFF;ON;0
878.3;3.434;0.000;AUTO;OFF;ON;0
879.4;3.433;0.000;AUTO;OFF;ON;0
880.4;3.432;0.000;AUTO;OFF;ON;0
881.4;3.432;0.000;AUTO;OFF;ON;0
882.4;3.432;0.000;AUTO;OFF;ON;0
883.4;3.432;0.000;AUTO;OFF;ON;0
884.4;3.431;0.000;AUTO;OFF;ON;0
885.4;3.430;0.000;AUTO;OFF;ON;0
886.4;3.430;0.000;AUTO;OFF;ON;0
887.5;3.430;0.000;AUTO;OFF;ON;0
888.5;3.429;0.000;AUTO;OFF;ON;0
889.5;3.428;0.000;AUTO;OFF;ON;0
890.5;3.428;0.000;AUTO;OFF;ON;0
891.5;3.428;0.000;AUTO;OFF;ON;0
892.5;3.428;0.000;AUTO;OFF;ON;0
893.5;3.427;0.000;AUTO;OFF;ON;0
894.5;3.427;0.000;AUTO;OFF;ON;0
895.6;3.426;0.000;AUTO;OFF;ON;0
896.6;3.426;0.000;AUTO;OFF;ON;0
897.6;3.425;0.000;AUTO;OFF;ON;0
898.6;3.425;0.000;AUTO;OFF;ON;0
899.6;3.425;0.000;AUTO;OFF;ON;0
900.6;3.424;0.000;AUTO;OFF;ON;0
901.6;3.423;0.000;AUTO;OFF;ON;0
902.7;3.423;0.000;AUTO;OFF;ON;0
903.7;3.423;0.000;AUTO;OFF;ON;0
904.7;3.422;0.057;AUTO;OFF;ON;0
905.7;3.422;0.000;AUTO;OFF;ON;0
906.7;3.422;0.000;AUTO;OFF;ON;0
907.7;3.421;0.000;AUTO;OFF;ON;0
908.7;3.421;0.000;AUTO;OFF;ON;0
909.7;3.420;0.000;AUTO;OFF;ON;0
910.8;3.420;0.060;AUTO;OFF;ON;0
911.8;3.419;0.057;AUTO;OFF;ON;0
912.8;3.419;0.000;AUTO;OFF;ON;0
913.8;3.418;0.000;AUTO;OFF;ON;0
914.8;3.418;0.000;AUTO;OFF;ON;0
915.8;3.418;0.000;AUTO;OFF;ON;0
916.8;3.417;0.081;AUTO;OFF;ON;0
917.8;3.417;0.109;AUTO;OFF;ON;0
918.8;3.416;0.082;AUTO;OFF;ON;0
919.8;3.416;0.098;AUTO;OFF;ON;0
920.9;3.416;0.100;AUTO;OFF;ON;0
921.9;3.414;0.116;AUTO;OFF;ON;0
922.9;3.414;0.116;AUTO;OFF;ON;0
923.9;3.414;0.066;AUTO;OFF;ON;0
924.9;3.414;0.114;AUTO;OFF;ON;0
925.9;3.413;0.139;AUTO;OFF;ON;0
926.9;3.413;0.128;AUTO;OFF;ON;0
927.9;3.413;0.165;AUTO;OFF;ON;0
928.9;3.412;0.067;AUTO;OFF;ON;0
930.0;3.411;0.070;AUTO;OFF;ON;0
931.0;3.411;0.070;AUTO;OFF;ON;0
932.0;3.411;0.096;AUTO;OFF;ON;0
933.0;3.410;0.107;AUTO;OFF;ON;0
934.0;3.410;0.000;AUTO;OFF;ON;0
935.0;3.409;0.130;AUTO;OFF;ON;0
936.1;3.409;0.000;AUTO;OFF;ON;0
937.1;3.408;0.000;AUTO;OFF;ON;0
938.1;3.408;0.084;AUTO;OFF;ON;0
939.1;3.408;0.084;AUTO;OFF;ON;0
940.1;3.408;0.058;AUTO;OFF;ON;0
941.1;3.407;0.000;AUTO;OFF;ON;0
942.1;3.406;0.000;AUTO;OFF;ON;0
943.1;3.406;0.136;AUTO;OFF;ON;0
944.2;3.405;0.000;AUTO;OFF;ON;0
945.2;3.404;0.119;AUTO;OFF;ON;0
946.2;3.404;0.119;AUTO;OFF;ON;0
947.2;3.404;0.000;AUTO;OFF;ON;0
948.2;3.404;0.074;AUTO;OFF;ON;0
949.2;3.403;0.000;AUTO;OFF;ON;0
950.2;3.403;0.070;AUTO;OFF;ON;0
951.2;3.402;0.081;AUTO;OFF;ON;0
952.2;3.401;0.056;AUTO;OFF;ON;0
953.3;3.401;0.082;AUTO;OFF;ON;0
954.3;3.401;0.082;AUTO;OFF;ON;0
955.3;3.401;0.099;AUTO;OFF;ON;0
956.3;3.400;0.063;AUTO;OFF;ON;0
957.3;3.399;0.059;AUTO;OFF;ON;0
958.3;3.399;0.101;AUTO;OFF;ON;0
959.4;3.399;0.087;AUTO;OFF;ON;0
960.4;3.398;0.074;AUTO;OFF;ON;0
961.4;3.397;0.058;AUTO;OFF;ON;0
962.4;3.397;0.058;AUTO;OFF;ON;0
963.4;3.397;0.052;AUTO;OFF;ON;0
964.4;3.396;0.058;AUTO;OFF;ON;0
965.4;3.396;0.000;AUTO;OFF;ON;0
966.4;3.395;0.093;AUTO;OFF;ON;0
967.4;3.395;0.120;AUTO;OFF;ON;0
968.5;3.394;0.000;AUTO;OFF;ON;0
969.5;3.394;0.074;AUTO;OFF;ON;0
970.5;3.394;0.074;AUTO;OFF;ON;0
971.5;3.394;0.060;AUTO;OFF;ON;0
972.5;3.392;0.000;AUTO;OFF;ON;0
973.5;3.392;0.059;AUTO;OFF;ON;0
974.5;3.392;0.090;AUTO;OFF;ON;0
975.5;3.391;0.000;AUTO;OFF;ON;0
976.6;3.390;0.073;AUTO;OFF;ON;0
977.6;3.390;0.000;AUTO;OFF;ON;0
978.6;3.390;0.000;AUTO;OFF;ON;0
979.6;3.390;0.115;AUTO;OFF;ON;0
980.6;3.388;0.139;AUTO;OFF;ON;0
981.6;3.388;0.125;AUTO;OFF;ON;0
982.6;3.388;0.092;AUTO;OFF;ON;0
983.7;3.387;0.074;AUTO;OFF;ON;0
984.7;3.387;0.000;AUTO;OFF;ON;0
985.7;3.386;0.067;AUTO;OFF;ON;0
986.7;3.386;0.067;AUTO;OFF;ON;0
987.7;3.385;0.058;AUTO;OFF;ON;0
988.7;3.385;0.000;AUTO;OFF;ON;0
989.7;3.385;0.098;AUTO;OFF;ON;0
990.7;3.384;0.109;AUTO;OFF;ON;0
991.8;3.383;0.088;AUTO;OFF;ON;0
992.8;3.383;0.052;AUTO;OFF;ON;0
993.8;3.382;0.000;AUTO;OFF;ON;0
994.8;3.382;0.000;AUTO;OFF;ON;0
995.8;3.381;0.000;AUTO;OFF;ON;0
996.8;3.381;0.060;AUTO;OFF;ON;0
997.8;3.380;0.073;AUTO;OFF;ON;0
998.8;3.380;0.085;AUTO;OFF;ON;0
999.9;3.379;0.000;AUTO;OFF;ON;0
1000.9;3.378;0.000;AUTO;OFF;ON;0
1001.9;3.378;0.000;AUTO;OFF;ON;0
1002.9;3.378;0.000;AUTO;OFF;ON;0
1003.9;3.378;0.000;AUTO;OFF;ON;0
1005.0;3.377;0.000;AUTO;OFF;ON;0
1006.0;3.376;0.000;AUTO;OFF;ON;0
1007.0;3.376;0.000;AUTO;OFF;ON;0
1008.0;3.375;0.055;AUTO;OFF;ON;0
1009.0;3.374;0.000;AUTO;OFF;ON;0
1010.0;3.374;0.051;AUTO;OFF;ON;0
1011.0;3.374;0.051;AUTO;OFF;ON;0
1012.0;3.374;0.102;AUTO;OFF;ON;0
1013.1;3.373;0.106;AUTO;OFF;ON;0
1014.1;3.373;0.098;AUTO;OFF;ON;0
1015.1;3.372;0.087;AUTO;OFF;ON;0
1016.1;3.371;0.144;AUTO;OFF;ON;0
1017.1;3.371;0.073;AUTO;OFF;ON;0
1018.1;3.370;0.110;AUTO;OFF;ON;0
1019.1;3.370;0.110;AUTO;OFF;ON;0
1020.1;3.369;0.070;AUTO;OFF;ON;0
1021.2;3.369;0.205;AUTO;OFF;ON;0
1022.2;3.368;0.118;AUTO;OFF;ON;0
1023.2;3.368;0.099;AUTO;OFF;ON;0
1024.2;3.367;0.114;AUTO;OFF;ON;0
1025.2;3.367;0.075;AUTO;OFF;ON;0
1026.2;3.367;0.075;AUTO;OFF;ON;0
1027.2;3.366;0.077;AUTO;OFF;ON;0
1028.2;3.366;0.112;AUTO;OFF;ON;0
1029.2;3.365;0.062;AUTO;OFF;ON;0
1030.3;3.364;0.000;AUTO;OFF;ON;0
1031.3;3.364;0.077;AUTO;OFF;ON;0
1032.3;3.363;0.084;AUTO;OFF;ON;0
1033.3;3.362;0.113;AUTO;OFF;ON;0
1034.3;3.362;0.113;AUTO;OFF;ON;0
1035.3;3.362;0.137;AUTO;OFF;ON;0
1036.3;3.361;0.120;AUTO;OFF;ON;0
1037.3;3.361;0.000;AUTO;OFF;ON;0
1038.4;3.360;0.081;AUTO;OFF;ON;0
1039.4;3.359;0.071;AUTO;OFF;ON;0
1040.4;3.359;0.093;AUTO;OFF;ON;0
1041.4;3.358;0.090;AUTO;OFF;ON;0
1042.4;3.358;0.090;AUTO;OFF;ON;0
1043.4;3.357;0.131;AUTO;OFF;ON;0
1044.4;3.357;0.060;AUTO;OFF;ON;0
1045.5;3.356;0.000;AUTO;OFF;ON;0
1046.5;3.355;0.090;AUTO;OFF;ON;0
1047.5;3.355;0.071;AUTO;OFF;ON;0
1048.5;3.355;0.062;AUTO;OFF;ON;0
1049.5;3.354;0.000;AUTO;OFF;ON;0
1050.5;3.354;0.000;AUTO;OFF;ON;0
1051.5;3.353;0.063;AUTO;OFF;ON;0
1052.5;3.352;0.108;AUTO;OFF;ON;0
1053.5;3.351;0.074;AUTO;OFF;ON;0
1054.6;3.351;0.068;AUTO;OFF;ON;0
1055.6;3.350;0.070;AUTO;OFF;ON;0
1056.6;3.350;0.077;AUTO;OFF;ON;0
1057.6;3.349;0.084;AUTO;OFF;ON;0
1058.6;3.349;0.084;AUTO;OFF;ON;0
1059.6;3.348;0.000;AUTO;OFF;ON;0
1060.7;3.348;0.000;AUTO;OFF;ON;0
1061.7;3.347;0.000;AUTO;OFF;ON;0
1062.7;3.347;0.094;AUTO;OFF;ON;0
1063.7;3.346;0.132;AUTO;OFF;ON;0
1064.7;3.345;0.135;AUTO;OFF;ON;0
1065.7;3.345;0.088;AUTO;OFF;ON;0
1066.7;3.345;0.088;AUTO;OFF;ON;0
1067.8;3.343;0.100;AUTO;OFF;ON;0
1068.8;3.343;0.000;AUTO;OFF;ON;0
1069.8;3.343;0.000;AUTO;OFF;ON;0
1070.8;3.342;0.000;AUTO;OFF;ON;0
1071.8;3.341;0.000;AUTO;OFF;ON;0
1072.8;3.340;0.054;AUTO;OFF;ON;0
1073.8;3.340;0.000;AUTO;OFF;ON;0
1074.8;3.340;0.000;AUTO;OFF;ON;0
1075.9;3.340;0.000;AUTO;OFF;ON;0
1076.9;3.338;0.000;AUTO;OFF;ON;0
1077.9;3.338;0.078;AUTO;OFF;ON;0
1078.9;3.338;0.079;AUTO;OFF;ON;0
1079.9;3.336;0.000;AUTO;OFF;ON;0
1080.9;3.336;0.000;AUTO;OFF;ON;0
