Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
2077.2;4.185;0.000;AUTO;ON;OFF;4
2078.2;4.185;0.000;AUTO;ON;OFF;4
2079.2;4.185;0.000;AUTO;ON;OFF;4
2080.2;4.185;0.000;AUTO;ON;OFF;4
2081.2;4.186;0.000;AUTO;ON;OFF;4
2082.2;4.186;0.000;AUTO;ON;OFF;4
2083.2;4.186;0.000;AUTO;ON;OFF;4
2084.2;4.187;0.000;AUTO;ON;OFF;4
2085.3;4.187;0.000;AUTO;ON;OFF;4
2086.3;4.187;0.000;AUTO;ON;OFF;4
2087.3;4.187;0.000;AUTO;ON;OFF;4
2088.3;4.187;0.000;AUTO;ON;OFF;4
2089.3;4.187;0.000;AUTO;ON;OFF;4
2090.3;4.187;0.000;AUTO;ON;OFF;4
2091.3;4.187;0.000;AUTO;ON;OFF;4
2092.3;4.187;0.000;AUTO;ON;OFF;4
2093.4;4.187;0.000;AUTO;ON;OFF;4
2094.4;4.188;0.000;AUTO;ON;OFF;4
2095.4;4.188;0.000;AUTO;ON;OFF;4
2096.4;4.188;0.000;AUTO;ON;OFF;4
2097.4;4.188;0.000;AUTO;ON;OFF;4
2098.4;4.189;0.000;AUTO;ON;OFF;4
2099.4;4.189;0.000;AUTO;ON;OFF;4
2100.4;4.190;0.000;AUTO;ON;OFF;4
2101.5;4.190;0.000;AUTO;ON;OFF;4
2102.5;4.190;0.000;AUTO;ON;OFF;4
2103.5;4.190;0.000;AUTO;ON;OFF;4
2104.5;4.190;0.000;AUTO;ON;OFF;4
2105.5;4.190;0.000;AUTO;ON;OFF;4
2106.5;4.190;0.000;AUTO;ON;OFF;4
2107.6;4.191;0.000;AUTO;ON;OFF;4
2108.6;4.191;0.000;AUTO;ON;OFF;4
2109.6;4.191;0.000;AUTO;ON;OFF;4
2110.6;4.191;0.000;AUTO;ON;OFF;4
2111.6;4.191;0.000;AUTO;ON;OFF;4
2112.6;4.191;0.000;AUTO;ON;OFF;4
2113.6;4.191;0.000;AUTO;ON;OFF;4
2114.6;4.191;0.000;AUTO;ON;OFF;4
2115.6;4.192;0.000;AUTO;ON;OFF;4
2116.6;4.191;0.000;AUTO;ON;OFF;4
2117.7;4.191;0.000;AUTO;ON;OFF;4
2118.7;4.191;0.000;AUTO;ON;OFF;4
2119.7;4.191;0.000;AUTO;ON;OFF;4
2120.7;4.191;0.000;AUTO;ON;OFF;4
2121.7;4.191;0.000;AUTO;ON;OFF;4
2122.7;4.191;0.000;AUTO;ON;OFF;4
2123.7;4.192;0.000;AUTO;ON;OFF;4
2124.7;4.192;0.000;AUTO;ON;OFF;4
2125.7;4.191;0.000;AUTO;ON;OFF;4
2126.8;4.191;0.000;AUTO;ON;OFF;4
2127.8;4.191;0.000;AUTO;ON;OFF;4
2128.8;4.192;0.000;AUTO;ON;OFF;4
2129.8;4.192;0.000;AUTO;ON;OFF;4
2130.8;4.192;0.000;AUTO;ON;OFF;4
2131.8;4.192;0.000;AUTO;ON;OFF;4
2132.8;4.193;0.000;AUTO;ON;OFF;4
2133.8;4.193;0.000;AUTO;ON;OFF;4
2134.9;4.193;0.000;AUTO;ON;OFF;4
2135.9;4.193;0.000;AUTO;ON;OFF;4
2136.9;4.193;0.000;AUTO;ON;OFF;4
2137.9;4.193;0.000;AUTO;ON;OFF;4
2138.9;4.193;0.000;AUTO;ON;OFF;4
2139.9;4.192;0.000;AUTO;ON;OFF;4
2140.9;4.192;0.000;AUTO;ON;OFF;4
2141.9;4.193;0.000;AUTO;ON;OFF;4
2142.9;4.193;0.000;AUTO;ON;OFF;4
2143.9;4.193;0.000;AUTO;ON;OFF;4
2144.9;4.193;0.000;AUTO;ON;OFF;4
2145.9;4.194;0.000;AUTO;ON;OFF;4
2146.9;4.193;0.000;AUTO;ON;OFF;4
2147.9;4.193;0.000;AUTO;ON;OFF;4
2148.9;4.193;0.000;AUTO;ON;OFF;4
2149.9;4.193;0.000;AUTO;ON;OFF;4
2151.0;4.193;0.000;AUTO;ON;OFF;4
2152.0;4.193;0.000;AUTO;ON;OFF;4
2153.0;4.193;0.000;AUTO;ON;OFF;4
2154.0;4.194;0.000;AUTO;ON;OFF;4
2155.0;4.193;0.000;AUTO;ON;OFF;4
2156.0;4.194;0.000;AUTO;ON;OFF;4
2157.0;4.194;0.000;AUTO;ON;OFF;4
2158.0;4.194;0.000;AUTO;ON;OFF;4
2159.0;4.194;0.000;AUTO;ON;OFF;4
2160.0;4.193;0.000;AUTO;ON;OFF;4
2161.0;4.194;0.000;AUTO;ON;OFF;4
2162.1;4.194;0.000;AUTO;ON;OFF;4
2163.1;4.194;0.000;AUTO;ON;OFF;4
2164.1;4.194;0.000;AUTO;ON;OFF;4
2165.1;4.194;0.000;AUTO;ON;OFF;4
2166.1;4.194;0.000;AUTO;ON;OFF;4
2167.1;4.194;0.000;AUTO;ON;OFF;4
2168.1;4.194;0.000;AUTO;ON;OFF;4
2169.1;4.194;0.000;AUTO;ON;OFF;4
2170.1;4.194;0.000;AUTO;ON;OFF;4
2171.1;4.194;0.000;AUTO;ON;OFF;4
2172.2;4.194;0.000;AUTO;ON;OFF;4
2173.2;4.194;0.000;AUTO;ON;OFF;4
2174.2;4.194;0.000;AUTO;ON;OFF;4
2175.2;4.193;0.000;AUTO;ON;OFF;4
2176.2;4.194;0.000;AUTO;ON;OFF;4
2177.2;4.194;0.000;AUTO;ON;OFF;4
2178.3;4.194;0.000;AUTO;ON;OFF;4
2179.3;4.194;0.000;AUTO;ON;OFF;4
2180.3;4.194;0.000;AUTO;ON;OFF;4
2181.3;4.194;0.000;AUTO;ON;OFF;4
2182.3;4.194;0.000;AUTO;ON;OFF;4
2183.3;4.195;0.000;AUTO;ON;OFF;4
2184.3;4.195;0.000;AUTO;ON;OFF;4
2185.3;4.195;0.000;AUTO;ON;OFF;4
2186.3;4.195;0.000;AUTO;ON;OFF;4
2187.3;4.195;0.000;AUTO;ON;OFF;4
2188.3;4.195;0.000;AUTO;ON;OFF;4
2189.4;4.194;0.000;AUTO;ON;OFF;4
2190.4;4.194;0.000;AUTO;ON;OFF;4
2191.4;4.195;0.000;AUTO;ON;OFF;4
2192.4;4.195;0.000;AUTO;ON;OFF;4
2193.4;4.195;0.000;AUTO;ON;OFF;4
2194.4;4.195;0.000;AUTO;ON;OFF;4
2195.4;4.195;0.000;AUTO;ON;OFF;4
2196.5;4.195;0.000;AUTO;ON;OFF;4
2197.5;4.195;0.000;AUTO;ON;OFF;4
2198.5;4.195;0.000;AUTO;ON;OFF;4
2199.5;4.195;0.000;AUTO;ON;OFF;4
2200.5;4.195;0.000;AUTO;ON;OFF;4
2201.5;4.195;0.000;AUTO;ON;OFF;4
2202.5;4.196;0.000;AUTO;ON;OFF;4
2203.5;4.196;0.000;AUTO;ON;OFF;4
2204.5;4.195;0.000;AUTO;ON;OFF;4
2205.5;4.195;0.000;AUTO;ON;OFF;4
2206.5;4.195;0.000;AUTO;ON;OFF;4
2207.8;4.196;0.000;AUTO;ON;OFF;4
2208.8;4.195;0.000;AUTO;ON;OFF;4
2209.8;4.196;0.000;AUTO;ON;OFF;4
2210.8;4.196;0.000;AUTO;ON;OFF;4
2211.8;4.196;0.000;AUTO;ON;OFF;4
2212.8;4.196;0.000;AUTO;ON;OFF;4
2213.8;4.196;0.000;AUTO;ON;OFF;4
2214.9;4.196;0.000;AUTO;ON;OFF;4
2215.9;4.196;0.000;AUTO;ON;OFF;4
2216.9;4.196;0.000;AUTO;ON;OFF;4
2217.9;4.196;0.000;AUTO;ON;OFF;4
2218.9;4.196;0.000;AUTO;ON;OFF;4
2219.9;4.196;0.000;AUTO;ON;OFF;4
2220.9;4.196;0.000;AUTO;ON;OFF;4
2221.9;4.196;0.000;AUTO;ON;OFF;4
2222.9;4.196;0.000;AUTO;ON;OFF;4
2223.9;4.196;0.000;AUTO;ON;OFF;4
2225.0;4.197;0.000;AUTO;ON;OFF;4
2226.0;4.196;0.000;AUTO;ON;OFF;4
2227.0;4.197;0.000;AUTO;ON;OFF;4
2228.0;4.196;0.000;AUTO;ON;OFF;4
2229.0;4.196;0.000;AUTO;ON;OFF;4
2230.0;4.196;0.000;AUTO;ON;OFF;4
2231.0;4.196;0.000;AUTO;ON;OFF;4
2232.0;4.196;0.000;AUTO;ON;OFF;4
2233.0;4.196;0.000;AUTO;ON;OFF;4
2234.0;4.196;0.000;AUTO;ON;OFF;4
2235.0;4.196;0.000;AUTO;ON;OFF;4
2236.1;4.196;0.000;AUTO;ON;OFF;4
2237.1;4.196;0.000;AUTO;ON;OFF;4
2238.1;4.196;0.000;AUTO;ON;OFF;4
2239.1;4.196;0.000;AUTO;ON;OFF;4
2240.1;4.196;0.000;AUTO;ON;OFF;4
2241.1;4.196;0.000;AUTO;ON;OFF;4
2242.1;4.196;0.000;AUTO;ON;OFF;4
2243.1;4.196;0.000;AUTO;ON;OFF;4
2244.1;4.196;0.000;AUTO;ON;OFF;4
2245.1;4.196;0.000;AUTO;ON;OFF;4
2246.1;4.196;0.000;AUTO;ON;OFF;4
2247.2;4.196;0.000;AUTO;ON;OFF;4
2248.2;4.196;0.000;AUTO;ON;OFF;4
2249.2;4.196;0.000;AUTO;ON;OFF;4
2250.2;4.197;0.000;AUTO;ON;OFF;4
2251.2;4.196;0.000;AUTO;ON;OFF;4
2252.2;4.196;0.000;AUTO;ON;OFF;4
2253.2;4.198;0.000;AUTO;ON;OFF;4
2254.2;4.198;0.000;AUTO;ON;OFF;4
2255.2;4.196;0.000;AUTO;ON;OFF;4
2256.3;4.196;0.000;AUTO;ON;OFF;4
2257.3;4.196;0.000;AUTO;ON;OFF;4
2258.3;4.197;0.000;AUTO;ON;OFF;4
2259.3;4.197;0.000;AUTO;ON;OFF;4
2260.3;4.197;0.000;AUTO;ON;OFF;4
2261.3;4.197;0.000;AUTO;ON;OFF;4
2262.3;4.196;0.000;AUTO;ON;OFF;4
2263.3;4.197;0.000;AUTO;ON;OFF;4
2264.3;4.197;0.000;AUTO;ON;OFF;4
2265.3;4.196;0.000;AUTO;ON;OFF;4
2266.3;4.196;0.000;AUTO;ON;OFF;4
2267.3;4.196;0.000;AUTO;ON;OFF;4
2268.3;4.197;0.000;AUTO;ON;OFF;4
2269.4;4.197;0.000;AUTO;ON;OFF;4
2270.4;4.197;0.000;AUTO;ON;OFF;4
2271.4;4.196;0.000;AUTO;ON;OFF;4
2272.4;4.197;0.000;AUTO;ON;OFF;4
2273.4;4.198;0.000;AUTO;ON;OFF;4
2274.4;4.198;0.000;AUTO;ON;OFF;4
2275.4;4.198;0.000;AUTO;ON;OFF;4
2276.4;4.197;0.000;AUTO;ON;OFF;4
2277.4;4.197;0.000;AUTO;ON;OFF;4
2278.4;4.197;0.000;AUTO;ON;OFF;4
2279.4;4.198;0.000;AUTO;ON;OFF;4
2280.4;4.197;0.000;AUTO;ON;OFF;4
2281.4;4.198;0.000;AUTO;ON;OFF;4
2282.5;4.196;0.000;AUTO;ON;OFF;4
2283.5;4.197;0.000;AUTO;ON;OFF;4
2284.5;4.197;0.000;AUTO;ON;OFF;4
2285.5;4.198;0.000;AUTO;ON;OFF;4
2286.5;4.198;0.000;AUTO;ON;OFF;4
2287.5;4.198;0.000;AUTO;ON;OFF;4
2288.5;4.197;0.000;AUTO;ON;OFF;4
2289.5;4.196;0.000;AUTO;ON;OFF;4
2290.5;4.198;0.000;AUTO;ON;OFF;4
2291.5;4.197;0.000;AUTO;ON;OFF;4
2292.5;4.197;0.000;AUTO;ON;OFF;4
2293.5;4.197;0.000;AUTO;ON;OFF;4
2294.6;4.197;0.000;AUTO;ON;OFF;4
2295.6;4.198;0.000;AUTO;ON;OFF;4
2296.6;4.198;0.000;AUTO;ON;OFF;4
2297.6;4.198;0.000;AUTO;ON;OFF;4
2298.6;4.197;0.000;AUTO;ON;OFF;4
2299.6;4.198;0.000;AUTO;ON;OFF;4
2300.6;4.198;0.000;AUTO;ON;OFF;4
2301.6;4.198;0.000;AUTO;ON;OFF;4
2302.6;4.198;0.000;AUTO;ON;OFF;4
2303.6;4.198;0.000;AUTO;ON;OFF;4
2304.6;4.197;0.000;AUTO;ON;OFF;4
2305.6;4.198;0.000;AUTO;ON;OFF;4
2306.6;4.198;0.000;AUTO;ON;OFF;4
2307.6;4.198;0.000;AUTO;ON;OFF;4
2308.6;4.198;0.000;AUTO;ON;OFF;4
2309.6;4.198;0.000;AUTO;ON;OFF;4
2310.7;4.198;0.000;AUTO;ON;OFF;4
2311.7;4.198;0.000;AUTO;ON;OFF;4
2312.7;4.198;0.000;AUTO;ON;OFF;4
2313.7;4.197;0.000;AUTO;ON;OFF;4
2314.7;4.197;0.000;AUTO;ON;OFF;4
2315.7;4.197;0.000;AUTO;ON;OFF;4
2316.7;4.198;0.000;AUTO;ON;OFF;4
2317.7;4.198;0.000;AUTO;ON;OFF;4
2318.7;4.198;0.000;AUTO;ON;OFF;4
2319.7;4.198;0.000;AUTO;ON;OFF;4
2320.7;4.197;0.000;AUTO;ON;OFF;4
2321.7;4.197;0.000;AUTO;ON;OFF;4
2322.8;4.197;0.000;AUTO;ON;OFF;4
2323.8;4.198;0.000;AUTO;ON;OFF;4
2324.8;4.198;0.000;AUTO;ON;OFF;4
2325.8;4.198;0.000;AUTO;ON;OFF;4
2326.8;4.198;0.000;AUTO;ON;OFF;4
2327.8;4.198;0.000;AUTO;ON;OFF;4
2328.8;4.198;0.000;AUTO;ON;OFF;4
2329.8;4.198;0.000;AUTO;ON;OFF;4
2330.8;4.198;0.000;AUTO;ON;OFF;4
2331.8;4.197;0.000;AUTO;ON;OFF;4
2332.8;4.198;0.000;AUTO;ON;OFF;4
2333.8;4.198;0.000;AUTO;ON;OFF;4
2334.8;4.198;0.000;AUTO;ON;OFF;4
2335.9;4.198;0.000;AUTO;ON;OFF;4
2336.9;4.198;0.000;AUTO;ON;OFF;4
2337.9;4.198;0.000;AUTO;ON;OFF;4
2338.9;4.198;0.000;AUTO;ON;OFF;4
2339.9;4.198;0.000;AUTO;ON;OFF;4
2340.9;4.198;0.000;AUTO;ON;OFF;4
2341.9;4.198;0.000;AUTO;ON;OFF;4
2342.9;4.198;0.000;AUTO;ON;OFF;4
2343.9;4.199;0.000;AUTO;ON;OFF;4
2344.9;4.198;0.000;AUTO;ON;OFF;4
2346.0;4.198;0.000;AUTO;ON;OFF;4
2347.0;4.198;0.000;AUTO;ON;OFF;4
2348.0;4.198;0.000;AUTO;ON;OFF;4
2349.0;4.198;0.000;AUTO;ON;OFF;4
2350.0;4.198;0.000;AUTO;ON;OFF;4
2351.0;4.199;0.000;AUTO;ON;OFF;4
2352.0;4.198;0.000;AUTO;ON;OFF;4
2353.0;4.198;0.000;AUTO;ON;OFF;4
2354.1;4.198;0.000;AUTO;ON;OFF;4
2355.1;4.198;0.000;AUTO;ON;OFF;4
2356.1;4.198;0.000;AUTO;ON;OFF;4
2357.1;4.199;0.000;AUTO;ON;OFF;4
2358.1;4.198;0.000;AUTO;ON;OFF;4
2359.1;4.199;0.000;AUTO;ON;OFF;4
2360.1;4.199;0.000;AUTO;ON;OFF;4
2361.1;4.199;0.000;AUTO;ON;OFF;4
2362.2;4.199;0.000;AUTO;ON;OFF;4
2363.2;4.199;0.000;AUTO;ON;OFF;4
2364.2;4.198;0.000;AUTO;ON;OFF;4
2365.2;4.198;0.000;AUTO;ON;OFF;4
2366.2;4.200;0.000;AUTO;ON;OFF;4
2367.2;4.199;0.000;AUTO;ON;OFF;4
2368.2;4.199;0.000;AUTO;ON;OFF;4
2369.2;4.198;0.000;AUTO;ON;OFF;4
2370.2;4.198;0.000;AUTO;ON;OFF;4
2371.3;4.199;0.000;AUTO;ON;OFF;4
2372.3;4.199;0.000;AUTO;ON;OFF;4
2373.3;4.198;0.000;AUTO;ON;OFF;4
2374.3;4.199;0.000;AUTO;ON;OFF;4
2375.3;4.199;0.000;AUTO;ON;OFF;4
2376.3;4.198;0.000;AUTO;ON;OFF;4
2377.4;4.199;0.000;AUTO;ON;OFF;4
2378.4;4.199;0.000;AUTO;ON;OFF;4
2379.4;4.199;0.000;AUTO;ON;OFF;4
2380.4;4.198;0.000;AUTO;ON;OFF;4
2381.4;4.198;0.000;AUTO;ON;OFF;4
2382.4;4.198;0.000;AUTO;ON;OFF;4
2383.4;4.198;0.000;AUTO;ON;OFF;4
2384.4;4.198;0.000;AUTO;ON;OFF;4
2385.5;4.199;0.000;AUTO;ON;OFF;4
2386.5;4.199;0.000;AUTO;ON;OFF;4
2387.5;4.200;0.000;AUTO;ON;OFF;4
2388.5;4.200;0.000;AUTO;ON;OFF;4
2389.5;4.198;0.000;AUTO;ON;OFF;4
2390.5;4.198;0.000;AUTO;ON;OFF;4
2391.5;4.199;0.000;AUTO;ON;OFF;4
2392.5;4.199;0.000;AUTO;ON;OFF;4
2393.5;4.199;0.000;AUTO;ON;OFF;4
2394.5;4.198;0.000;AUTO;ON;OFF;4
2395.5;4.199;0.000;AUTO;ON;OFF;4
2396.5;4.199;0.000;AUTO;ON;OFF;4
2397.6;4.199;0.000;AUTO;ON;OFF;4
2398.6;4.200;0.000;AUTO;ON;OFF;4
2399.6;4.199;0.000;AUTO;ON;OFF;4
2400.6;4.199;0.000;AUTO;ON;OFF;4
2401.6;4.199;0.000;AUTO;ON;OFF;4
2402.6;4.199;0.000;AUTO;ON;OFF;4
2403.6;4.199;0.000;AUTO;ON;OFF;4
2404.6;4.198;0.000;AUTO;ON;OFF;4
2405.6;4.198;0.000;AUTO;ON;OFF;4
2406.7;4.198;0.000;AUTO;ON;OFF;4
2407.7;4.199;0.000;AUTO;ON;OFF;4
2408.7;4.198;0.000;AUTO;ON;OFF;4
2409.7;4.198;0.000;AUTO;ON;OFF;4
2410.7;4.198;0.000;AUTO;ON;OFF;4
2411.7;4.198;0.000;AUTO;ON;OFF;4
2412.7;4.197;0.000;AUTO;ON;OFF;4
2413.8;4.198;0.000;AUTO;ON;OFF;4
2414.8;4.198;0.000;AUTO;ON;OFF;4
2415.8;4.199;0.000;AUTO;ON;OFF;4
2416.8;4.198;0.000;AUTO;ON;OFF;4
2417.8;4.198;0.000;AUTO;ON;OFF;4
2418.8;4.198;0.000;AUTO;ON;OFF;4
2419.8;4.199;0.000;AUTO;ON;OFF;4
2420.8;4.198;0.000;AUTO;ON;OFF;4
2421.8;4.198;0.000;AUTO;ON;OFF;4
2422.8;4.198;0.000;AUTO;ON;OFF;4
2423.8;4.199;0.000;AUTO;ON;OFF;4
2424.8;4.199;0.000;AUTO;ON;OFF;4
2425.9;4.199;0.000;AUTO;ON;OFF;4
2426.9;4.199;0.000;AUTO;ON;OFF;4
2427.9;4.199;0.000;AUTO;ON;OFF;4
2428.9;4.199;0.000;AUTO;ON;OFF;4
2429.9;4.199;0.000;AUTO;ON;OFF;4
2430.9;4.199;0.000;AUTO;ON;OFF;4
2431.9;4.199;0.000;AUTO;ON;OFF;4
2433.0;4.199;0.000;AUTO;ON;OFF;4
2434.0;4.200;0.000;AUTO;ON;OFF;4
2435.0;4.200;0.000;AUTO;ON;OFF;4
2436.0;4.200;0.000;AUTO;ON;OFF;4
2437.0;4.200;0.000;AUTO;ON;OFF;4
2438.0;4.200;0.000;AUTO;ON;OFF;4
2439.0;4.199;0.000;AUTO;ON;OFF;4
2440.0;4.199;0.000;AUTO;ON;OFF;4
2441.0;4.199;0.000;AUTO;ON;OFF;4
2442.1;4.199;0.000;AUTO;ON;OFF;4
2443.1;4.199;0.000;AUTO;ON;OFF;4
2444.1;4.199;0.000;AUTO;ON;OFF;4
2445.1;4.199;0.000;AUTO;ON;OFF;4
2446.1;4.199;0.000;AUTO;ON;OFF;4
2447.1;4.200;0.000;AUTO;ON;OFF;4
2448.1;4.199;0.000;AUTO;ON;OFF;4
2449.2;4.199;0.000;AUTO;ON;OFF;4
2450.2;4.199;0.000;AUTO;ON;OFF;4
2451.2;4.199;0.000;AUTO;ON;OFF;4
2452.2;4.199;0.000;AUTO;ON;OFF;4
2453.2;4.198;0.000;AUTO;ON;OFF;4
2454.2;4.199;0.000;AUTO;ON;OFF;4
2455.2;4.199;0.000;AUTO;ON;OFF;4
2456.2;4.200;0.000;AUTO;ON;OFF;4
2457.2;4.200;0.000;AUTO;ON;OFF;4
2458.2;4.200;0.000;AUTO;ON;OFF;4
2459.3;4.200;0.000;AUTO;OFF;ON;5
2460.3;3.823;0.000;MANUAL;OFF;OFF;5
2461.3;3.948;0.000;MANUAL;OFF;OFF;5
2462.3;3.945;0.000;MANUAL;OFF;OFF;5
2463.3;3.942;0.000;MANUAL;OFF;OFF;5
2464.3;3.941;0.000;MANUAL;OFF;OFF;5
2465.3;3.941;0.000;MANUAL;OFF;OFF;5
2466.3;3.938;0.000;MANUAL;OFF;OFF;5
2467.3;3.936;0.000;MANUAL;OFF;OFF;5
2468.3;3.933;0.000;MANUAL;OFF;OFF;5
2469.4;3.931;0.000;MANUAL;OFF;OFF;5
2470.4;3.929;0.000;MANUAL;OFF;OFF;5
2471.4;3.928;0.000;MANUAL;OFF;OFF;5
2472.4;3.928;0.000;MANUAL;OFF;OFF;5
2473.4;3.926;0.000;MANUAL;OFF;OFF;5
2474.4;3.924;0.000;MANUAL;OFF;OFF;5
2475.4;3.922;0.000;MANUAL;OFF;OFF;5
2476.4;3.921;0.000;MANUAL;OFF;OFF;5
2477.4;3.919;0.000;MANUAL;OFF;OFF;5
2478.4;3.917;0.000;MANUAL;OFF;OFF;5
2479.5;3.916;0.000;MANUAL;OFF;OFF;5
2480.5;3.916;0.000;MANUAL;OFF;OFF;5
2481.5;3.915;0.000;MANUAL;OFF;OFF;5
2482.5;3.914;0.000;MANUAL;OFF;OFF;5
2483.5;3.912;0.000;MANUAL;OFF;OFF;5
2484.5;3.911;0.000;MANUAL;OFF;OFF;5
2485.5;3.910;0.000;MANUAL;OFF;OFF;5
2486.5;3.908;0.000;MANUAL;OFF;OFF;5
2487.5;3.907;0.000;MANUAL;OFF;OFF;5
2488.5;3.907;0.000;MANUAL;OFF;OFF;5
2489.6;3.907;0.000;MANUAL;OFF;OFF;5
2490.6;3.905;0.000;MANUAL;OFF;OFF;5
2491.6;3.904;0.000;MANUAL;OFF;OFF;5
2492.6;3.904;0.000;MANUAL;OFF;OFF;5
2493.6;3.903;0.000;MANUAL;OFF;OFF;5
2494.6;3.902;0.000;MANUAL;OFF;OFF;5
2495.6;3.902;0.000;MANUAL;OFF;OFF;5
2496.6;3.901;0.000;MANUAL;OFF;OFF;5
2497.6;3.900;0.000;MANUAL;OFF;OFF;5
2498.6;3.899;0.000;MANUAL;OFF;OFF;5
2499.7;3.898;0.000;MANUAL;OFF;OFF;5
2500.7;3.897;0.000;MANUAL;OFF;OFF;5
2501.7;3.896;0.000;MANUAL;OFF;OFF;5
2502.7;3.896;0.000;MANUAL;OFF;OFF;5
2503.7;3.896;0.000;MANUAL;OFF;OFF;5
2504.7;3.895;0.000;MANUAL;OFF;OFF;5
2505.7;3.894;0.000;MANUAL;OFF;OFF;5
2506.7;3.893;0.000;MANUAL;OFF;OFF;5
2507.7;3.893;0.000;MANUAL;OFF;OFF;5
2508.7;3.892;0.000;MANUAL;OFF;OFF;5
2509.7;3.891;0.000;MANUAL;OFF;OFF;5
2510.8;3.891;0.000;MANUAL;OFF;OFF;5
2511.8;3.891;0.000;MANUAL;OFF;OFF;5
2512.8;3.890;0.000;MANUAL;OFF;OFF;5
2513.8;3.889;0.000;MANUAL;OFF;OFF;5
2514.8;3.889;0.000;MANUAL;OFF;OFF;5
2515.8;3.888;0.000;MANUAL;OFF;OFF;5
2516.8;3.888;0.000;MANUAL;OFF;OFF;5
2517.8;3.887;0.000;MANUAL;OFF;OFF;5
2518.8;3.887;0.000;MANUAL;OFF;OFF;5
2519.8;3.886;0.000;MANUAL;OFF;OFF;5
2520.8;3.886;0.000;MANUAL;OFF;OFF;5
2521.8;3.886;0.000;MANUAL;OFF;OFF;5
2522.9;3.885;0.000;MANUAL;OFF;OFF;5
2523.9;3.884;0.000;MANUAL;OFF;OFF;5
2524.9;3.884;0.000;AUTO;OFF;ON;5
2525.9;3.653;0.475;AUTO;OFF;ON;5
2526.9;3.653;0.475;AUTO;OFF;ON;5
2527.9;3.647;0.479;AUTO;OFF;ON;5
2528.9;3.643;0.540;AUTO;OFF;ON;5
2529.9;3.640;0.530;AUTO;OFF;ON;5
2530.9;3.636;0.489;AUTO;OFF;ON;5
2531.9;3.634;0.494;AUTO;OFF;ON;5
2533.0;3.631;0.540;AUTO;OFF;ON;5
2534.0;3.628;0.501;AUTO;OFF;ON;5
2535.0;3.628;0.501;AUTO;OFF;ON;5
2536.0;3.626;0.491;AUTO;OFF;ON;5
2537.0;3.623;0.485;AUTO;OFF;ON;5
2538.0;3.621;0.477;AUTO;OFF;ON;5
2539.0;3.618;0.540;AUTO;OFF;ON;5
2540.0;3.616;0.540;AUTO;OFF;ON;5
2541.0;3.614;0.526;AUTO;OFF;ON;5
2542.0;3.614;0.526;AUTO;OFF;ON;5
2543.0;3.612;0.471;AUTO;OFF;ON;5
2544.0;3.610;0.494;AUTO;OFF;ON;5
2545.0;3.608;0.460;AUTO;OFF;ON;5
2546.0;3.605;0.446;AUTO;OFF;ON;5
2547.1;3.604;0.512;AUTO;OFF;ON;5
2548.1;3.602;0.452;AUTO;OFF;ON;5
2549.1;3.600;0.439;AUTO;OFF;ON;5
2550.1;3.600;0.439;AUTO;OFF;ON;5
2551.1;3.598;0.448;AUTO;OFF;ON;5
2552.1;3.597;0.447;AUTO;OFF;ON;5
2553.1;3.595;0.468;AUTO;OFF;ON;5
2554.2;3.593;0.533;AUTO;OFF;ON;5
2555.2;3.591;0.540;AUTO;OFF;ON;5
2556.2;3.590;0.540;AUTO;OFF;ON;5
2557.2;3.588;0.540;AUTO;OFF;ON;5
2558.2;3.588;0.540;AUTO;OFF;ON;5
2559.2;3.586;0.540;AUTO;OFF;ON;5
2560.2;3.584;0.529;AUTO;OFF;ON;5
2561.2;3.583;0.540;AUTO;OFF;ON;5
2562.2;3.581;0.540;AUTO;OFF;ON;5
2563.2;3.579;0.540;AUTO;OFF;ON;5
2564.2;3.578;0.492;AUTO;OFF;ON;5
2565.2;3.577;0.451;AUTO;OFF;ON;5
2566.2;3.577;0.451;AUTO;OFF;ON;5
2567.2;3.576;0.506;AUTO;OFF;ON;5
2568.2;3.574;0.540;AUTO;OFF;ON;5
2569.2;3.572;0.540;AUTO;OFF;ON;5
2570.3;3.571;0.539;AUTO;OFF;ON;5
2571.3;3.569;0.470;AUTO;OFF;ON;5
2572.3;3.569;0.421;AUTO;OFF;ON;5
2573.3;3.569;0.421;AUTO;OFF;ON;5
2574.3;3.567;0.531;AUTO;OFF;ON;5
2575.3;3.565;0.432;AUTO;OFF;ON;5
2576.3;3.564;0.451;AUTO;OFF;ON;5
2577.3;3.563;0.450;AUTO;OFF;ON;5
2578.3;3.562;0.540;AUTO;OFF;ON;5
2579.3;3.560;0.467;AUTO;OFF;ON;5
2580.3;3.558;0.473;AUTO;OFF;ON;5
2581.3;3.558;0.473;AUTO;OFF;ON;5
2582.3;3.557;0.530;AUTO;OFF;ON;5
2583.4;3.556;0.540;AUTO;OFF;ON;5
2584.4;3.555;0.480;AUTO;OFF;ON;5
2585.4;3.553;0.446;AUTO;OFF;ON;5
2586.4;3.552;0.498;AUTO;OFF;ON;5
2587.4;3.551;0.520;AUTO;OFF;ON;5
2588.4;3.551;0.520;AUTO;OFF;ON;5
2589.4;3.549;0.517;AUTO;OFF;ON;5
2590.4;3.548;0.540;AUTO;OFF;ON;5
2591.5;3.547;0.509;AUTO;OFF;ON;5
2592.5;3.546;0.499;AUTO;OFF;ON;5
2593.5;3.545;0.511;AUTO;OFF;ON;5
