Tempo (s);Tensao (V);Corrente (A);Modo;Carga;Descarga;Ciclo
3932.2;4.139;0.000;AUTO;ON;OFF;26
3933.2;4.146;0.000;AUTO;ON;OFF;26
3934.2;4.152;0.000;AUTO;ON;OFF;26
3935.2;4.158;0.000;AUTO;ON;OFF;26
3936.2;4.165;0.000;AUTO;ON;OFF;26
3937.2;4.165;0.000;AUTO;ON;OFF;26
3938.2;4.170;0.000;AUTO;ON;OFF;26
3939.2;4.175;0.000;AUTO;ON;OFF;26
3940.3;4.179;0.000;AUTO;ON;OFF;26
3941.3;4.184;0.000;AUTO;ON;OFF;26
3942.3;4.188;0.000;AUTO;ON;OFF;26
3943.3;4.189;0.000;AUTO;ON;OFF;26
3944.3;4.189;0.000;AUTO;ON;OFF;26
3945.3;4.189;0.000;AUTO;ON;OFF;26
3946.3;4.189;0.000;AUTO;ON;OFF;26
3947.4;4.190;0.000;AUTO;ON;OFF;26
3948.4;4.191;0.000;AUTO;ON;OFF;26
3949.4;4.191;0.000;AUTO;ON;OFF;26
3950.4;4.191;0.000;AUTO;ON;OFF;26
3951.4;4.191;0.000;AUTO;ON;OFF;26
3952.4;4.193;0.000;AUTO;ON;OFF;26
3953.4;4.193;0.000;AUTO;ON;OFF;26
3954.4;4.193;0.000;AUTO;ON;OFF;26
3955.5;4.193;0.000;AUTO;ON;OFF;26
3956.5;4.195;0.000;AUTO;ON;OFF;26
3957.5;4.194;0.000;AUTO;ON;OFF;26
3958.5;4.194;0.000;AUTO;ON;OFF;26
3959.5;4.195;0.000;AUTO;ON;OFF;26
3960.5;4.195;0.000;AUTO;ON;OFF;26
3961.5;4.195;0.000;AUTO;ON;OFF;26
3962.5;4.196;0.000;AUTO;ON;OFF;26
3963.5;4.196;0.000;AUTO;ON;OFF;26
3964.5;4.196;0.000;AUTO;ON;OFF;26
3965.5;4.196;0.000;AUTO;ON;OFF;26
3966.6;4.196;0.000;AUTO;ON;OFF;26
3967.6;4.196;0.000;AUTO;ON;OFF;26
3968.6;4.196;0.000;AUTO;ON;OFF;26
3969.6;4.197;0.000;AUTO;ON;OFF;26
3970.6;4.197;0.000;AUTO;ON;OFF;26
3971.6;4.198;0.000;AUTO;ON;OFF;26
3972.6;4.198;0.000;AUTO;ON;OFF;26
3973.6;4.198;0.000;AUTO;ON;OFF;26
3974.7;4.198;0.000;AUTO;ON;OFF;26
3975.7;4.199;0.000;AUTO;ON;OFF;26
3976.7;4.199;0.000;AUTO;ON;OFF;26
3977.7;4.199;0.000;AUTO;ON;OFF;26
3978.7;4.200;0.000;AUTO;ON;OFF;26
3979.8;4.199;0.000;AUTO;ON;OFF;26
3980.8;4.200;0.000;AUTO;ON;OFF;26
3981.8;4.200;0.000;AUTO;ON;OFF;26
3982.8;4.200;0.000;AUTO;ON;OFF;26
3983.8;4.200;0.000;AUTO;ON;OFF;26
3984.8;4.200;0.000;AUTO;ON;OFF;26
3985.8;4.200;0.000;AUTO;ON;OFF;26
3986.8;4.200;0.000;AUTO;ON;OFF;26
3987.9;4.200;0.000;AUTO;ON;OFF;26
3988.9;4.200;0.000;AUTO;ON;OFF;26
3989.9;4.200;0.000;AUTO;ON;OFF;26
3990.9;4.201;0.000;AUTO;OFF;ON;27
3991.9;3.768;0.000;MANUAL;OFF;OFF;27
3992.9;3.768;0.000;MANUAL;OFF;OFF;27
3994.0;3.758;0.000;MANUAL;OFF;OFF;27
3995.0;3.750;0.000;MANUAL;OFF;OFF;27
3996.0;3.742;0.000;MANUAL;OFF;OFF;27
3997.0;3.738;0.000;MANUAL;OFF;OFF;27
3998.0;3.733;0.000;MANUAL;OFF;OFF;27
3999.0;3.728;0.000;MANUAL;OFF;OFF;27
4000.0;3.723;0.000;MANUAL;OFF;OFF;27
4001.0;3.723;0.000;MANUAL;OFF;OFF;27
4002.0;3.720;0.000;MANUAL;OFF;OFF;27
4003.0;3.715;0.000;MANUAL;OFF;OFF;27
4004.0;3.712;0.000;MANUAL;OFF;OFF;27
4005.1;3.709;0.000;MANUAL;OFF;OFF;27
4006.1;3.706;0.000;MANUAL;OFF;OFF;27
4007.1;3.703;0.000;MANUAL;OFF;OFF;27
4008.1;3.700;0.000;MANUAL;OFF;OFF;27
4009.1;3.700;0.000;MANUAL;OFF;OFF;27
4010.1;3.698;0.000;MANUAL;OFF;OFF;27
4011.1;3.695;0.000;MANUAL;OFF;OFF;27
4012.1;3.693;0.000;MANUAL;OFF;OFF;27
4013.1;3.690;0.000;MANUAL;OFF;OFF;27
4014.2;3.688;0.000;MANUAL;OFF;OFF;27
4015.2;3.686;0.000;MANUAL;OFF;OFF;27
4016.2;3.685;0.000;MANUAL;OFF;OFF;27
4017.2;3.685;0.000;MANUAL;OFF;OFF;27
4018.2;3.683;0.000;MANUAL;OFF;OFF;27
4019.2;3.681;0.000;MANUAL;OFF;OFF;27
4020.2;3.679;0.000;MANUAL;OFF;OFF;27
4021.2;3.677;0.000;MANUAL;OFF;OFF;27
4022.3;3.676;0.000;MANUAL;OFF;OFF;27
4023.3;3.675;0.000;MANUAL;OFF;OFF;27
4024.3;3.675;0.000;MANUAL;OFF;OFF;27
4025.3;3.673;0.000;MANUAL;OFF;OFF;27
4026.3;3.671;0.000;MANUAL;OFF;OFF;27
4027.3;3.670;0.000;MANUAL;OFF;OFF;27
4028.3;3.668;0.000;MANUAL;OFF;OFF;27
4029.3;3.667;0.000;MANUAL;OFF;OFF;27
4030.3;3.666;0.000;MANUAL;OFF;OFF;27
4031.4;3.664;0.000;MANUAL;OFF;OFF;27
4032.4;3.664;0.000;MANUAL;OFF;OFF;27
4033.4;3.663;0.000;MANUAL;OFF;OFF;27
4034.4;3.662;0.000;MANUAL;OFF;OFF;27
4035.4;3.661;0.000;MANUAL;OFF;OFF;27
4036.5;3.660;0.000;MANUAL;OFF;OFF;27
4037.5;3.659;0.000;MANUAL;OFF;OFF;27
4038.5;3.658;0.000;MANUAL;OFF;OFF;27
4039.5;3.657;0.000;MANUAL;OFF;OFF;27
4040.5;3.657;0.000;MANUAL;OFF;OFF;27
4041.5;3.656;0.000;MANUAL;OFF;OFF;27
4042.5;3.655;0.000;MANUAL;OFF;OFF;27
4043.5;3.654;0.000;MANUAL;OFF;OFF;27
4044.5;3.654;0.000;MANUAL;OFF;OFF;27
4045.6;3.652;0.000;MANUAL;OFF;OFF;27
4046.6;3.652;0.000;MANUAL;OFF;OFF;27
4047.6;3.651;0.000;MANUAL;OFF;OFF;27
4048.6;3.651;0.000;MANUAL;OFF;OFF;27
4049.6;3.650;0.000;MANUAL;OFF;OFF;27
4050.6;3.649;0.000;MANUAL;OFF;OFF;27
4051.6;3.649;0.000;MANUAL;OFF;OFF;27
4052.7;3.648;0.000;MANUAL;OFF;OFF;27
4053.7;3.647;0.000;MANUAL;OFF;OFF;27
4054.7;3.646;0.000;MANUAL;OFF;OFF;27
4055.7;3.646;0.000;MANUAL;OFF;OFF;27
4056.7;3.646;0.000;MANUAL;OFF;OFF;27
4057.7;3.645;0.000;AUTO;OFF;ON;27
4058.7;3.397;0.429;AUTO;OFF;ON;27
4059.7;3.389;0.442;AUTO;OFF;ON;27
4060.7;3.383;0.378;AUTO;OFF;ON;27
4061.8;3.378;0.446;AUTO;OFF;ON;27
4062.8;3.373;0.433;AUTO;OFF;ON;27
4063.8;3.368;0.505;AUTO;OFF;ON;27
4064.8;3.368;0.505;AUTO;OFF;ON;27
4065.8;3.363;0.427;AUTO;OFF;ON;27
4066.8;3.359;0.441;AUTO;OFF;ON;27
4067.8;3.354;0.424;AUTO;OFF;ON;27
4068.8;3.350;0.430;AUTO;OFF;ON;27
4069.8;3.346;0.444;AUTO;OFF;ON;27
4070.8;3.342;0.415;AUTO;OFF;ON;27
4071.8;3.338;0.407;AUTO;OFF;ON;27
4072.9;3.338;0.407;AUTO;OFF;ON;27
4073.9;3.334;0.396;AUTO;OFF;ON;27
4074.9;3.330;0.443;AUTO;OFF;ON;27
4075.9;3.326;0.415;AUTO;OFF;ON;27
4076.9;3.323;0.451;AUTO;OFF;ON;27
4077.9;3.319;0.434;AUTO;OFF;ON;27
4078.9;3.316;0.484;AUTO;OFF;ON;27
4079.9;3.316;0.484;AUTO;OFF;ON;27
4080.9;3.312;0.381;AUTO;OFF;ON;27
4081.9;3.309;0.394;AUTO;OFF;ON;27
4083.0;3.305;0.426;AUTO;OFF;ON;27
4084.0;3.301;0.428;AUTO;OFF;ON;27
4085.0;3.298;0.443;AUTO;OFF;ON;27
4086.0;3.294;0.484;AUTO;OFF;ON;27
4087.0;3.291;0.419;AUTO;OFF;ON;27
4088.0;3.291;0.419;AUTO;OFF;ON;27
4089.0;3.287;0.429;AUTO;OFF;ON;27
4090.0;3.284;0.460;AUTO;OFF;ON;27
4091.0;3.280;0.482;AUTO;OFF;ON;27
4092.1;3.278;0.467;AUTO;OFF;ON;27
4093.1;3.274;0.430;AUTO;OFF;ON;27
4094.1;3.271;0.415;AUTO;OFF;ON;27
4095.1;3.267;0.381;AUTO;OFF;ON;27
4096.1;3.267;0.381;AUTO;OFF;ON;27
4097.1;3.264;0.443;AUTO;OFF;ON;27
4098.1;3.260;0.404;AUTO;OFF;ON;27
4099.2;3.257;0.338;AUTO;OFF;ON;27
4100.2;3.253;0.372;AUTO;OFF;ON;27
4101.2;3.250;0.329;AUTO;OFF;ON;27
4102.2;3.247;0.409;AUTO;OFF;ON;27
4103.2;3.244;0.503;AUTO;OFF;ON;27
4104.2;3.244;0.503;AUTO;OFF;ON;27
4105.2;3.240;0.461;AUTO;OFF;ON;27
4106.2;3.237;0.433;AUTO;OFF;ON;27
4107.2;3.234;0.414;AUTO;OFF;ON;27
4108.2;3.230;0.452;AUTO;OFF;ON;27
4109.3;3.227;0.424;AUTO;OFF;ON;27
4110.3;3.224;0.410;AUTO;OFF;ON;27
4111.3;3.220;0.469;AUTO;OFF;ON;27
4112.3;3.220;0.469;AUTO;OFF;ON;27
4113.3;3.217;0.467;AUTO;OFF;ON;27
4114.3;3.213;0.528;AUTO;OFF;ON;27
4115.3;3.210;0.511;AUTO;OFF;ON;27
4116.3;3.206;0.520;AUTO;OFF;ON;27
4117.3;3.203;0.495;AUTO;OFF;ON;27
4118.3;3.200;0.445;AUTO;OFF;ON;27
4119.4;3.200;0.445;AUTO;OFF;ON;27
4120.4;3.196;0.465;AUTO;OFF;ON;27
4121.4;3.193;0.444;AUTO;OFF;ON;27
4122.4;3.189;0.493;AUTO;OFF;ON;27
4123.4;3.186;0.493;AUTO;OFF;ON;27
4124.4;3.182;0.518;AUTO;OFF;ON;27
4125.4;3.179;0.517;AUTO;OFF;ON;27
4126.4;3.174;0.516;AUTO;OFF;ON;27
4127.5;3.174;0.516;AUTO;OFF;ON;27
4128.5;3.171;0.522;AUTO;OFF;ON;27
4129.5;3.168;0.475;AUTO;OFF;ON;27
4130.5;3.164;0.503;AUTO;OFF;ON;27
4131.5;3.160;0.486;AUTO;OFF;ON;27
4132.5;3.156;0.476;AUTO;OFF;ON;27
4133.5;3.153;0.533;AUTO;OFF;ON;27
4134.5;3.148;0.469;AUTO;OFF;ON;27
4135.5;3.148;0.469;AUTO;OFF;ON;27
4136.6;3.145;0.431;AUTO;OFF;ON;27
4137.6;3.141;0.510;AUTO;OFF;ON;27
4138.6;3.137;0.485;AUTO;OFF;ON;27
4139.6;3.133;0.457;AUTO;OFF;ON;27
4140.6;3.129;0.522;AUTO;OFF;ON;27
4141.6;3.125;0.477;AUTO;OFF;ON;27
4142.6;3.122;0.475;AUTO;OFF;ON;27
4143.7;3.122;0.475;AUTO;OFF;ON;27
4144.7;3.117;0.501;AUTO;OFF;ON;27
4145.7;3.113;0.470;AUTO;OFF;ON;27
4146.7;3.109;0.517;AUTO;OFF;ON;27
4147.7;3.105;0.469;AUTO;OFF;ON;27
4148.7;3.100;0.537;AUTO;OFF;ON;27
4149.7;3.096;0.540;AUTO;OFF;ON;27
4150.7;3.096;0.540;AUTO;OFF;ON;27
4151.7;3.092;0.540;AUTO;OFF;ON;27
4152.7;3.087;0.492;AUTO;OFF;ON;27
4153.8;3.084;0.522;AUTO;OFF;ON;27
4154.8;3.078;0.519;AUTO;OFF;ON;27
4155.8;3.074;0.463;AUTO;OFF;ON;27
4156.8;3.070;0.485;AUTO;OFF;ON;27
4157.8;3.065;0.400;AUTO;OFF;ON;27
4158.8;3.065;0.400;AUTO;OFF;ON;27
4159.8;3.060;0.449;AUTO;OFF;ON;27
4160.9;3.055;0.398;AUTO;OFF;ON;27
4161.9;3.050;0.435;AUTO;OFF;ON;27
4162.9;3.045;0.443;AUTO;OFF;ON;27
4163.9;3.040;0.477;AUTO;OFF;ON;27
4164.9;3.035;0.460;AUTO;OFF;ON;27
4165.9;3.030;0.428;AUTO;OFF;ON;27
4166.9;3.030;0.428;AUTO;OFF;ON;27
4167.9;3.025;0.505;AUTO;OFF;ON;27
4168.9;3.019;0.468;AUTO;OFF;ON;27
4170.0;3.014;0.488;AUTO;OFF;ON;27
4171.0;3.009;0.483;AUTO;OFF;ON;27
4172.0;3.003;0.449;AUTO;OFF;ON;27
4173.0;2.997;0.428;AUTO;ON;OFF;27
4174.0;3.378;0.000;MANUAL;OFF;OFF;28
4175.0;3.378;0.000;MANUAL;OFF;OFF;28
4176.0;3.269;0.000;MANUAL;OFF;OFF;28
4177.0;3.272;0.000;MANUAL;OFF;OFF;28
4178.1;3.276;0.000;MANUAL;OFF;OFF;28
4179.1;3.280;0.000;MANUAL;OFF;OFF;28
4180.1;3.283;0.000;MANUAL;OFF;OFF;28
4181.1;3.288;0.000;MANUAL;OFF;OFF;28
4182.1;3.290;0.000;MANUAL;OFF;OFF;28
4183.1;3.290;0.000;MANUAL;OFF;OFF;28
4184.1;3.292;0.000;MANUAL;OFF;OFF;28
4185.1;3.295;0.000;MANUAL;OFF;OFF;28
4186.1;3.297;0.000;MANUAL;OFF;OFF;28
4187.1;3.299;0.000;MANUAL;OFF;OFF;28
4188.1;3.301;0.000;MANUAL;OFF;OFF;28
4189.2;3.302;0.000;MANUAL;OFF;OFF;28
4190.2;3.304;0.000;MANUAL;OFF;OFF;28
4191.2;3.304;0.000;MANUAL;OFF;OFF;28
4192.2;3.305;0.000;MANUAL;OFF;OFF;28
4193.2;3.307;0.000;MANUAL;OFF;OFF;28
4194.2;3.309;0.000;MANUAL;OFF;OFF;28
4195.2;3.311;0.000;MANUAL;OFF;OFF;28
4196.2;3.312;0.000;MANUAL;OFF;OFF;28
4197.2;3.313;0.000;MANUAL;OFF;OFF;28
4198.3;3.313;0.000;MANUAL;OFF;OFF;28
4199.3;3.314;0.000;MANUAL;OFF;OFF;28
4200.3;3.316;0.000;MANUAL;OFF;OFF;28
4201.3;3.317;0.000;MANUAL;OFF;OFF;28
4202.3;3.318;0.000;MANUAL;OFF;OFF;28
4203.3;3.319;0.000;MANUAL;OFF;OFF;28
4204.3;3.320;0.000;MANUAL;OFF;OFF;28
4205.3;3.321;0.000;MANUAL;OFF;OFF;28
4206.4;3.321;0.000;MANUAL;OFF;OFF;28
4207.4;3.323;0.000;MANUAL;OFF;OFF;28
4208.4;3.323;0.000;MANUAL;OFF;OFF;28
4209.4;3.324;0.000;MANUAL;OFF;OFF;28
4210.4;3.325;0.000;MANUAL;OFF;OFF;28
4211.4;3.326;0.000;MANUAL;OFF;OFF;28
4212.4;3.326;0.000;MANUAL;OFF;OFF;28
4213.4;3.328;0.000;MANUAL;OFF;OFF;28
4214.4;3.328;0.000;MANUAL;OFF;OFF;28
4215.4;3.328;0.000;MANUAL;OFF;OFF;28
4216.5;3.329;0.000;MANUAL;OFF;OFF;28
4217.5;3.330;0.000;MANUAL;OFF;OFF;28
4218.5;3.331;0.000;MANUAL;OFF;OFF;28
4219.5;3.331;0.000;MANUAL;OFF;OFF;28
4220.5;3.332;0.000;MANUAL;OFF;OFF;28
4221.5;3.333;0.000;MANUAL;OFF;OFF;28
4222.5;3.333;0.000;MANUAL;OFF;OFF;28
4223.5;3.333;0.000;MANUAL;OFF;OFF;28
4224.5;3.335;0.000;MANUAL;OFF;OFF;28
4225.6;3.335;0.000;MANUAL;OFF;OFF;28
4226.6;3.335;0.000;MANUAL;OFF;OFF;28
4227.6;3.336;0.000;MANUAL;OFF;OFF;28
4228.6;3.337;0.000;MANUAL;OFF;OFF;28
4229.6;3.337;0.000;MANUAL;OFF;OFF;28
4230.6;3.338;0.000;MANUAL;OFF;OFF;28
4231.6;3.338;0.000;MANUAL;OFF;OFF;28
4232.6;3.338;0.000;MANUAL;OFF;OFF;28
4233.6;3.339;0.000;MANUAL;OFF;OFF;28
4234.7;3.340;0.000;MANUAL;OFF;OFF;28
4235.7;3.340;0.000;MANUAL;OFF;OFF;28
4236.7;3.340;0.000;MANUAL;OFF;OFF;28
4237.7;3.340;0.000;MANUAL;OFF;OFF;28
4238.7;3.342;0.000;MANUAL;OFF;OFF;28
4239.7;3.342;0.000;MANUAL;OFF;OFF;28
4240.7;3.342;0.000;AUTO;ON;OFF;28
4241.7;3.982;0.000;AUTO;ON;OFF;28
4242.7;4.009;0.000;AUTO;ON;OFF;28
4243.7;4.028;0.000;AUTO;ON;OFF;28
4244.8;4.047;0.000;AUTO;ON;OFF;28
4245.8;4.047;0.000;AUTO;ON;OFF;28
4246.8;4.060;0.000;AUTO;ON;OFF;28
4247.8;4.072;0.000;AUTO;ON;OFF;28
4248.8;4.085;0.000;AUTO;ON;OFF;28
4249.8;4.096;0.000;AUTO;ON;OFF;28
4250.8;4.106;0.000;AUTO;ON;OFF;28
4251.8;4.116;0.000;AUTO;ON;OFF;28
4252.8;4.125;0.000;AUTO;ON;OFF;28
4253.9;4.125;0.000;AUTO;ON;OFF;28
4254.9;4.134;0.000;AUTO;ON;OFF;28
4255.9;4.141;0.000;AUTO;ON;OFF;28
4256.9;4.148;0.000;AUTO;ON;OFF;28
4257.9;4.154;0.000;AUTO;ON;OFF;28
4258.9;4.160;0.000;AUTO;ON;OFF;28
4259.9;4.167;0.000;AUTO;ON;OFF;28
4260.9;4.167;0.000;AUTO;ON;OFF;28
4261.9;4.172;0.000;AUTO;ON;OFF;28
4262.9;4.177;0.000;AUTO;ON;OFF;28
4263.9;4.182;0.000;AUTO;ON;OFF;28
4265.0;4.186;0.000;AUTO;ON;OFF;28
4266.0;4.190;0.000;AUTO;ON;OFF;28
4267.0;4.190;0.000;AUTO;ON;OFF;28
4268.0;4.191;0.000;AUTO;ON;OFF;28
4269.0;4.191;0.000;AUTO;ON;OFF;28
4270.0;4.192;0.000;AUTO;ON;OFF;28
4271.0;4.193;0.000;AUTO;ON;OFF;28
4272.0;4.193;0.000;AUTO;ON;OFF;28
4273.0;4.193;0.000;AUTO;ON;OFF;28
4274.0;4.193;0.000;AUTO;ON;OFF;28
4275.1;4.193;0.000;AUTO;ON;OFF;28
4276.1;4.194;0.000;AUTO;ON;OFF;28
4277.1;4.194;0.000;AUTO;ON;OFF;28
4278.1;4.194;0.000;AUTO;ON;OFF;28
4279.1;4.194;0.000;AUTO;ON;OFF;28
4280.1;4.196;0.000;AUTO;ON;OFF;28
4281.2;4.195;0.000;AUTO;ON;OFF;28
4282.2;4.196;0.000;AUTO;ON;OFF;28
4283.2;4.196;0.000;AUTO;ON;OFF;28
4284.2;4.196;0.000;AUTO;ON;OFF;28
4285.2;4.196;0.000;AUTO;ON;OFF;28
4286.2;4.196;0.000;AUTO;ON;OFF;28
4287.2;4.197;0.000;AUTO;ON;OFF;28
4288.2;4.197;0.000;AUTO;ON;OFF;28
4289.2;4.198;0.000;AUTO;ON;OFF;28
4290.2;4.198;0.000;AUTO;ON;OFF;28
4291.2;4.198;0.000;AUTO;ON;OFF;28
4292.2;4.198;0.000;AUTO;ON;OFF;28
4293.3;4.197;0.000;AUTO;ON;OFF;28
4294.3;4.198;0.000;AUTO;ON;OFF;28
4295.3;4.198;0.000;AUTO;ON;OFF;28
4296.3;4.197;0.000;AUTO;ON;OFF;28
4297.3;4.198;0.000;AUTO;ON;OFF;28
4298.3;4.199;0.000;AUTO;ON;OFF;28
4299.3;4.199;0.000;AUTO;ON;OFF;28
4300.3;4.199;0.000;AUTO;ON;OFF;28
4301.3;4.199;0.000;AUTO;ON;OFF;28
4302.3;4.200;0.000;AUTO;OFF;ON;29
4303.4;3.741;0.000;MANUAL;OFF;OFF;29
4304.4;3.732;0.000;MANUAL;OFF;OFF;29
4305.4;3.724;0.000;MANUAL;OFF;OFF;29
4306.4;3.718;0.000;MANUAL;OFF;OFF;29
4307.4;3.714;0.000;MANUAL;OFF;OFF;29
4308.4;3.714;0.000;MANUAL;OFF;OFF;29
4309.4;3.708;0.000;MANUAL;OFF;OFF;29
4310.5;3.704;0.000;MANUAL;OFF;OFF;29
4311.5;3.699;0.000;MANUAL;OFF;OFF;29
4312.5;3.695;0.000;MANUAL;OFF;OFF;29
4313.5;3.692;0.000;MANUAL;OFF;OFF;29
4314.5;3.688;0.000;MANUAL;OFF;OFF;29
4315.5;3.685;0.000;MANUAL;OFF;OFF;29
4316.6;3.685;0.000;MANUAL;OFF;OFF;29
4317.6;3.683;0.000;MANUAL;OFF;OFF;29
4318.6;3.680;0.000;MANUAL;OFF;OFF;29
4319.6;3.677;0.000;MANUAL;OFF;OFF;29
4320.6;3.675;0.000;MANUAL;OFF;OFF;29
4321.6;3.672;0.000;MANUAL;OFF;OFF;29
4322.6;3.670;0.000;MANUAL;OFF;OFF;29
4323.6;3.668;0.000;MANUAL;OFF;OFF;29
4324.6;3.668;0.000;MANUAL;OFF;OFF;29
4325.7;3.666;0.000;MANUAL;OFF;OFF;29
4326.7;3.664;0.000;MANUAL;OFF;OFF;29
4327.7;3.662;0.000;MANUAL;OFF;OFF;29
4328.7;3.660;0.000;MANUAL;OFF;OFF;29
4329.7;3.658;0.000;MANUAL;OFF;OFF;29
4330.7;3.657;0.000;MANUAL;OFF;OFF;29
4331.8;3.655;0.000;MANUAL;OFF;OFF;29
4332.8;3.655;0.000;MANUAL;OFF;OFF;29
4333.8;3.654;0.000;MANUAL;OFF;OFF;29
4334.8;3.652;0.000;MANUAL;OFF;OFF;29
4335.8;3.650;0.000;MANUAL;OFF;OFF;29
4336.8;3.649;0.000;MANUAL;OFF;OFF;29
4337.8;3.648;0.000;MANUAL;OFF;OFF;29
4338.8;3.647;0.000;MANUAL;OFF;OFF;29
4339.9;3.647;0.000;MANUAL;OFF;OFF;29
4340.9;3.645;0.000;MANUAL;OFF;OFF;29
4341.9;3.644;0.000;MANUAL;OFF;OFF;29
4342.9;3.643;0.000;MANUAL;OFF;OFF;29
4343.9;3.642;0.000;MANUAL;OFF;OFF;29
4344.9;3.641;0.000;MANUAL;OFF;OFF;29
4345.9;3.640;0.000;MANUAL;OFF;OFF;29
4346.9;3.639;0.000;MANUAL;OFF;OFF;29
4347.9;3.638;0.000;MANUAL;OFF;OFF;29
4349.0;3.638;0.000;MANUAL;OFF;OFF;29
4350.0;3.636;0.000;MANUAL;OFF;OFF;29
4351.0;3.636;0.000;MANUAL;OFF;OFF;29
4352.0;3.635;0.000;MANUAL;OFF;OFF;29
4353.0;3.634;0.000;MANUAL;OFF;OFF;29
4354.0;3.633;0.000;MANUAL;OFF;OFF;29
4355.0;3.633;0.000;MANUAL;OFF;OFF;29
4356.0;3.633;0.000;MANUAL;OFF;OFF;29
4357.0;3.631;0.000;MANUAL;OFF;OFF;29
4358.1;3.631;0.000;MANUAL;OFF;OFF;29
4359.1;3.630;0.000;MANUAL;OFF;OFF;29
4360.1;3.629;0.000;MANUAL;OFF;OFF;29
4361.1;3.629;0.000;MANUAL;OFF;OFF;29
4362.1;3.628;0.000;MANUAL;OFF;OFF;29
4363.1;3.628;0.000;MANUAL;OFF;OFF;29
4364.1;3.628;0.000;MANUAL;OFF;OFF;29
4365.1;3.626;0.000;MANUAL;OFF;OFF;29
4366.1;3.626;0.000;MANUAL;OFF;OFF;29
4367.1;3.625;0.000;MANUAL;OFF;OFF;29
4368.2;3.624;0.000;AUTO;OFF;ON;29
4369.2;3.385;0.406;AUTO;OFF;ON;29
4370.2;3.378;0.414;AUTO;OFF;ON;29
4371.2;3.371;0.362;AUTO;OFF;ON;29
4372.2;3.371;0.362;AUTO;OFF;ON;29
4373.2;3.366;0.433;AUTO;OFF;ON;29
4374.2;3.361;0.374;AUTO;OFF;ON;29
4375.2;3.356;0.384;AUTO;OFF;ON;29
4376.2;3.351;0.398;AUTO;OFF;ON;29
4377.3;3.347;0.423;AUTO;OFF;ON;29
4378.3;3.342;0.410;AUTO;OFF;ON;29
4379.3;3.342;0.410;AUTO;OFF;ON;29
4380.3;3.338;0.415;AUTO;OFF;ON;29
4381.3;3.334;0.409;AUTO;OFF;ON;29
4382.3;3.330;0.412;AUTO;OFF;ON;29
4383.3;3.326;0.428;AUTO;OFF;ON;29
4384.3;3.322;0.392;AUTO;OFF;ON;29
4385.3;3.318;0.440;AUTO;OFF;ON;29
4386.4;3.314;0.428;AUTO;OFF;ON;29
4387.4;3.314;0.428;AUTO;OFF;ON;29
4388.4;3.310;0.412;AUTO;OFF;ON;29
4389.4;3.306;0.420;AUTO;OFF;ON;29
4390.4;3.302;0.418;AUTO;OFF;ON;29
4391.4;3.298;0.421;AUTO;OFF;ON;29
4392.4;3.295;0.407;AUTO;OFF;ON;29
4393.4;3.292;0.386;AUTO;OFF;ON;29
4394.4;3.288;0.418;AUTO;OFF;ON;29
4395.4;3.288;0.418;AUTO;OFF;ON;29
4396.5;3.284;0.399;AUTO;OFF;ON;29
4397.5;3.281;0.378;AUTO;OFF;ON;29
4398.5;3.277;0.319;AUTO;OFF;ON;29
4399.5;3.273;0.381;AUTO;OFF;ON;29
4400.5;3.270;0.402;AUTO;OFF;ON;29
4401.5;3.266;0.459;AUTO;OFF;ON;29
4402.5;3.263;0.495;AUTO;OFF;ON;29
4403.5;3.263;0.495;AUTO;OFF;ON;29
4404.5;3.259;0.435;AUTO;OFF;ON;29
4405.6;3.255;0.472;AUTO;OFF;ON;29
4406.6;3.252;0.433;AUTO;OFF;ON;29
4407.6;3.248;0.398;AUTO;OFF;ON;29
4408.6;3.245;0.429;AUTO;OFF;ON;29
4409.6;3.241;0.406;AUTO;OFF;ON;29
4410.6;3.238;0.410;AUTO;OFF;ON;29
4411.6;3.238;0.410;AUTO;OFF;ON;29
4412.6;3.234;0.347;AUTO;OFF;ON;29
4413.6;3.231;0.375;AUTO;OFF;ON;29
4414.6;3.227;0.380;AUTO;OFF;ON;29
4415.7;3.224;0.405;AUTO;OFF;ON;29
4416.7;3.221;0.327;AUTO;OFF;ON;29
4417.7;3.217;0.431;AUTO;OFF;ON;29
4418.7;3.217;0.431;AUTO;OFF;ON;29
4419.7;3.213;0.423;AUTO;OFF;ON;29
4420.7;3.210;0.406;AUTO;OFF;ON;29
4421.7;3.207;0.349;AUTO;OFF;ON;29
4422.8;3.202;0.396;AUTO;OFF;ON;29
4423.8;3.199;0.444;AUTO;OFF;ON;29
4424.8;3.195;0.430;AUTO;OFF;ON;29
4425.8;3.192;0.424;AUTO;OFF;ON;29
4426.8;3.192;0.424;AUTO;OFF;ON;29
4427.8;3.188;0.445;AUTO;OFF;ON;29
4428.8;3.184;0.509;AUTO;OFF;ON;29
4429.8;3.181;0.479;AUTO;OFF;ON;29
4430.8;3.177;0.433;AUTO;OFF;ON;29
4431.9;3.174;0.419;AUTO;OFF;ON;29
4432.9;3.169;0.436;AUTO;OFF;ON;29
4433.9;3.165;0.390;AUTO;OFF;ON;29
4434.9;3.165;0.390;AUTO;OFF;ON;29
4435.9;3.162;0.352;AUTO;OFF;ON;29
4436.9;3.158;0.352;AUTO;OFF;ON;29
4437.9;3.154;0.338;AUTO;OFF;ON;29
4438.9;3.149;0.323;AUTO;OFF;ON;29
